CIC_OEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:44.216
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), x (km), y (km), z (km), vx (km/s), vy (km/s), vz (km/s)

OBJECT_NAME = IRIDIUM 176
OBJECT_ID = IRIDIUM 176

CENTER_NAME = EARTH
REF_FRAME   = EME2000
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000

META_STOP
60311 44882.0  4635.863396  4973.896640  1840.864450  0.104019  2.535322 -7.081090
60311 44892.0  4636.638997  4998.965526  1769.949562  0.051100  2.478407 -7.101752
60311 44902.0  4636.885379  5023.463840  1698.832115 -0.001824  2.421209 -7.121602
60311 44912.0  4636.602514  5047.388784  1627.520248 -0.054748  2.363734 -7.140636
60311 44922.0  4635.790435  5070.737629  1556.022121 -0.107666  2.305990 -7.158853
60311 44932.0  4634.449237  5093.507712  1484.345917 -0.160571  2.247983 -7.176251
60311 44942.0  4632.579074  5115.696436  1412.499841 -0.213458  2.189720 -7.192827
60311 44952.0  4630.180163  5137.301271  1340.492114 -0.266320  2.131206 -7.208581
60311 44962.0  4627.252779  5158.319754  1268.330979 -0.319151  2.072450 -7.223509
60311 44972.0  4623.797260  5178.749489  1196.024693 -0.371946  2.013458 -7.237610
60311 44982.0  4619.814005  5198.588148  1123.581533 -0.424698  1.954236 -7.250883
60311 44992.0  4615.303472  5217.833474  1051.009791 -0.477400  1.894792 -7.263327
60311 45002.0  4610.266180  5236.483273   978.317771 -0.530048  1.835132 -7.274939
60311 45012.0  4604.702711  5254.535423   905.513794 -0.582635  1.775264 -7.285718
60311 45022.0  4598.613704  5271.987871   832.606193 -0.635155  1.715193 -7.295663
60311 45032.0  4591.999860  5288.838632   759.603311 -0.687601  1.654927 -7.304774
60311 45042.0  4584.861941  5305.085789   686.513503 -0.739969  1.594473 -7.313048
60311 45052.0  4577.200770  5320.727497   613.345135 -0.792251  1.533839 -7.320486
60311 45062.0  4569.017226  5335.761980   540.106579 -0.844442  1.473030 -7.327086
60311 45072.0  4560.312254  5350.187531   466.806218 -0.896536  1.412053 -7.332847
60311 45082.0  4551.086854  5364.002513   393.452440 -0.948526  1.350917 -7.337769
60311 45092.0  4541.342089  5377.205361   320.053639 -1.000408  1.289628 -7.341851
60311 45102.0  4531.079079  5389.794579   246.618214 -1.052174  1.228192 -7.345094
60311 45112.0  4520.299007  5401.768743   173.154568 -1.103820  1.166618 -7.347495
60311 45122.0  4509.003113  5413.126498    99.671108 -1.155338  1.104912 -7.349057
60311 45132.0  4497.192696  5423.866561    26.176240 -1.206723  1.043081 -7.349777
60311 45142.0  4484.869116  5433.987720   -47.321625 -1.257969  0.981132 -7.349656
60311 45152.0  4472.033790  5443.488835  -120.814080 -1.309071  0.919073 -7.348695
60311 45162.0  4458.688196  5452.368836  -194.292716 -1.360022  0.856911 -7.346892
60311 45172.0  4444.833869  5460.626725  -267.749128 -1.410817  0.794652 -7.344250
60311 45182.0  4430.472402  5468.261577  -341.174912 -1.461449  0.732304 -7.340767
60311 45192.0  4415.605448  5475.272536  -414.561671 -1.511913  0.669875 -7.336445
60311 45202.0  4400.234716  5481.658820  -487.901009 -1.562204  0.607370 -7.331283
60311 45212.0  4384.361976  5487.419718  -561.184540 -1.612314  0.544799 -7.325283
60311 45222.0  4367.989052  5492.554592  -634.403881 -1.662239  0.482167 -7.318446
60311 45232.0  4351.117828  5497.062874  -707.550660 -1.711973  0.419482 -7.310771
60311 45242.0  4333.750243  5500.944069  -780.616513 -1.761510  0.356751 -7.302260
60311 45252.0  4315.888295  5504.197756  -853.593086 -1.810845  0.293981 -7.292915
60311 45262.0  4297.534037  5506.823583  -926.472033 -1.859971  0.231180 -7.282736
60311 45272.0  4278.689581  5508.821272  -999.245025 -1.908884  0.168355 -7.271724
60311 45282.0  4259.357092  5510.190617 -1071.903741 -1.957577  0.105512 -7.259881
60311 45292.0  4239.538792  5510.931484 -1144.439877 -2.006045  0.042660 -7.247208
60311 45302.0  4219.236960  5511.043812 -1216.845143 -2.054282 -0.020194 -7.233707
60311 45312.0  4198.453930  5510.527611 -1289.111262 -2.102284 -0.083044 -7.219379
60311 45322.0  4177.192089  5509.382964 -1361.229977 -2.150044 -0.145882 -7.204226
60311 45332.0  4155.453881  5507.610025 -1433.193048 -2.197556 -0.208701 -7.188251
60311 45342.0  4133.241804  5505.209023 -1504.992252 -2.244817 -0.271494 -7.171454
60311 45352.0  4110.558410  5502.180255 -1576.619387 -2.291819 -0.334253 -7.153837
60311 45362.0  4087.406305  5498.524094 -1648.066271 -2.338558 -0.396972 -7.135404
60311 45372.0  4063.788148  5494.240982 -1719.324743 -2.385028 -0.459642 -7.116155
60311 45382.0  4039.706653  5489.331434 -1790.386666 -2.431225 -0.522258 -7.096094
60311 45392.0  4015.164584  5483.796038 -1861.243923 -2.477142 -0.584811 -7.075223
60311 45402.0  3990.164762  5477.635453 -1931.888425 -2.522775 -0.647294 -7.053543
60311 45412.0  3964.710055  5470.850408 -2002.312105 -2.568118 -0.709701 -7.031059
60311 45422.0  3938.803387  5463.441705 -2072.506925 -2.613166 -0.772025 -7.007772
60311 45432.0  3912.447731  5455.410218 -2142.464873 -2.657915 -0.834257 -6.983685
60311 45442.0  3885.646113  5446.756892 -2212.177963 -2.702358 -0.896391 -6.958801
60311 45452.0  3858.401610  5437.482742 -2281.638241 -2.746491 -0.958421 -6.933123
60311 45462.0  3830.717347  5427.588856 -2350.837781 -2.790309 -1.020337 -6.906654
60311 45472.0  3802.596501  5417.076391 -2419.768687 -2.833807 -1.082135 -6.879397
60311 45482.0  3774.042299  5405.946576 -2488.423098 -2.876979 -1.143806 -6.851355
60311 45492.0  3745.058016  5394.200710 -2556.793181 -2.919822 -1.205344 -6.822532
60311 45502.0  3715.646978  5381.840163 -2624.871140 -2.962330 -1.266741 -6.792931
60311 45512.0  3685.812556  5368.866374 -2692.649211 -3.004498 -1.327991 -6.762555
60311 45522.0  3655.558173  5355.280854 -2760.119667 -3.046321 -1.389087 -6.731408
60311 45532.0  3624.887297  5341.085182 -2827.274816 -3.087795 -1.450020 -6.699494
60311 45542.0  3593.803445  5326.281007 -2894.107004 -3.128916 -1.510786 -6.666816
60311 45552.0  3562.310180  5310.870049 -2960.608613 -3.169677 -1.571376 -6.633379
60311 45562.0  3530.411111  5294.854096 -3026.772065 -3.210076 -1.631784 -6.599186
60311 45572.0  3498.109894  5278.235004 -3092.589822 -3.250106 -1.692002 -6.564241
60311 45582.0  3465.410230  5261.014699 -3158.054386 -3.289764 -1.752025 -6.528548
60311 45592.0  3432.315865  5243.195176 -3223.158300 -3.329046 -1.811845 -6.492111
60311 45602.0  3398.830591  5224.778497 -3287.894149 -3.367945 -1.871455 -6.454936
60311 45612.0  3364.958242  5205.766793 -3352.254562 -3.406460 -1.930849 -6.417025
60311 45622.0  3330.702698  5186.162262 -3416.232210 -3.444584 -1.990020 -6.378383
60311 45632.0  3296.067880  5165.967169 -3479.819810 -3.482314 -2.048960 -6.339016
60311 45642.0  3261.057755  5145.183848 -3543.010124 -3.519645 -2.107664 -6.298927
60311 45652.0  3225.676329  5123.814698 -3605.795962 -3.556573 -2.166125 -6.258121
60311 45662.0  3189.927653  5101.862186 -3668.170178 -3.593094 -2.224336 -6.216604
