CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:35:16.207
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 172
OBJECT_ID = IRIDIUM 172

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 80412.0 -0.556837 -0.395158  0.000000 0.730605
60311 80422.0 -0.553479 -0.393307  0.000000 0.734146
60311 80432.0 -0.550108 -0.391442  0.000000 0.737668
60311 80442.0 -0.546725 -0.389563  0.000000 0.741170
60311 80452.0 -0.543329 -0.387670  0.000000 0.744652
60311 80462.0 -0.539921 -0.385763  0.000000 0.748113
60311 80472.0 -0.536500 -0.383842  0.000000 0.751554
60311 80482.0 -0.533067 -0.381908  0.000000 0.754974
60311 80492.0 -0.529621 -0.379960  0.000000 0.758374
60311 80502.0 -0.526163 -0.377999  0.000000 0.761754
60311 80512.0 -0.522694 -0.376024  0.000000 0.765113
60311 80522.0 -0.519212 -0.374036  0.000000 0.768450
60311 80532.0 -0.515718 -0.372035  0.000000 0.771767
60311 80542.0 -0.512212 -0.370021  0.000000 0.775063
60311 80552.0 -0.508694 -0.367994  0.000000 0.778338
60311 80562.0 -0.505165 -0.365954  0.000000 0.781592
60311 80572.0 -0.501623 -0.363902  0.000000 0.784825
60311 80582.0 -0.498070 -0.361836  0.000000 0.788036
60311 80592.0 -0.494506 -0.359758  0.000000 0.791226
60311 80602.0 -0.490930 -0.357668  0.000000 0.794394
60311 80612.0 -0.487342 -0.355565  0.000000 0.797540
60311 80622.0 -0.483744 -0.353450  0.000000 0.800665
60311 80632.0 -0.480134 -0.351323  0.000000 0.803769
60311 80642.0 -0.476512 -0.349183  0.000000 0.806850
60311 80652.0 -0.472880 -0.347032  0.000000 0.809910
60311 80662.0 -0.469237 -0.344868  0.000000 0.812947
60311 80672.0 -0.465583 -0.342693  0.000000 0.815962
60311 80682.0 -0.461917 -0.340505  0.000000 0.818956
60311 80692.0 -0.458242 -0.338307  0.000000 0.821927
60311 80702.0 -0.454555 -0.336096  0.000000 0.824875
60311 80712.0 -0.450858 -0.333874  0.000000 0.827801
60311 80722.0 -0.447150 -0.331641  0.000000 0.830705
60311 80732.0 -0.443432 -0.329396  0.000000 0.833586
60311 80742.0 -0.439703 -0.327140  0.000000 0.836445
60311 80752.0 -0.435965 -0.324873  0.000000 0.839281
60311 80762.0 -0.432216 -0.322595  0.000000 0.842094
60311 80772.0 -0.428457 -0.320306  0.000000 0.844884
60311 80782.0 -0.424688 -0.318006  0.000000 0.847651
60311 80792.0 -0.420909 -0.315695  0.000000 0.850396
60311 80802.0 -0.417120 -0.313373  0.000000 0.853117
60311 80812.0 -0.413321 -0.311041  0.000000 0.855815
60311 80822.0 -0.409513 -0.308698  0.000000 0.858490
60311 80832.0 -0.405695 -0.306345  0.000000 0.861141
60311 80842.0 -0.401868 -0.303981  0.000000 0.863769
60311 80852.0 -0.398032 -0.301607  0.000000 0.866374
60311 80862.0 -0.394186 -0.299223  0.000000 0.868955
60311 80872.0 -0.390331 -0.296828  0.000000 0.871513
60311 80882.0 -0.386467 -0.294424  0.000000 0.874047
60311 80892.0 -0.382594 -0.292010  0.000000 0.876557
60311 80902.0 -0.378712 -0.289585  0.000000 0.879044
60311 80912.0 -0.374821 -0.287151  0.000000 0.881506
60311 80922.0 -0.370921 -0.284707  0.000000 0.883945
60311 80932.0 -0.367013 -0.282254  0.000000 0.886360
60311 80942.0 -0.363097 -0.279791  0.000000 0.888751
60311 80952.0 -0.359171 -0.277319  0.000000 0.891117
60311 80962.0 -0.355238 -0.274837  0.000000 0.893460
60311 80972.0 -0.351296 -0.272346  0.000000 0.895778
60311 80982.0 -0.347346 -0.269845  0.000000 0.898072
60311 80992.0 -0.343389 -0.267336  0.000000 0.900342
60311 81002.0 -0.339423 -0.264817  0.000000 0.902587
60311 81012.0 -0.335449 -0.262290  0.000000 0.904808
60311 81022.0 -0.331468 -0.259754  0.000000 0.907004
60311 81032.0 -0.327479 -0.257208  0.000000 0.909176
60311 81042.0 -0.323482 -0.254655  0.000000 0.911323
60311 81052.0 -0.319478 -0.252092  0.000000 0.913446
60311 81062.0 -0.315467 -0.249521  0.000000 0.915544
60311 81072.0 -0.311448 -0.246941  0.000000 0.917616
60311 81082.0 -0.307422 -0.244354  0.000000 0.919664
60311 81092.0 -0.303390 -0.241757  0.000000 0.921688
60311 81102.0 -0.299350 -0.239153  0.000000 0.923686
60311 81112.0 -0.295303 -0.236540  0.000000 0.925659
60311 81122.0 -0.291250 -0.233920  0.000000 0.927607
60311 81132.0 -0.287190 -0.231291  0.000000 0.929530
60311 81142.0 -0.283124 -0.228654  0.000000 0.931428
60311 81152.0 -0.279051 -0.226010  0.000000 0.933301
60311 81162.0 -0.274971 -0.223358  0.000000 0.935148
60311 81172.0 -0.270886 -0.220698  0.000000 0.936970
60311 81182.0 -0.266794 -0.218031  0.000000 0.938767
60311 81192.0 -0.262697 -0.215356  0.000000 0.940538
60311 81202.0 -0.258593 -0.212674  0.000000 0.942284
60311 81212.0 -0.254484 -0.209984  0.000000 0.944004
60311 81222.0 -0.250369 -0.207288  0.000000 0.945699
60311 81232.0 -0.246248 -0.204584  0.000000 0.947369
60311 81242.0 -0.242122 -0.201873  0.000000 0.949012
60311 81252.0 -0.237991 -0.199155  0.000000 0.950630
60311 81262.0 -0.233854 -0.196430  0.000000 0.952222
60311 81272.0 -0.229712 -0.193698  0.000000 0.953789
60311 81282.0 -0.225565 -0.190960  0.000000 0.955330
60311 81292.0 -0.221413 -0.188215  0.000000 0.956845
60311 81302.0 -0.217256 -0.185463  0.000000 0.958334
60311 81312.0 -0.213095 -0.182705  0.000000 0.959797
60311 81322.0 -0.208929 -0.179940  0.000000 0.961234
60311 81332.0 -0.204758 -0.177169  0.000000 0.962645
60311 81342.0 -0.200583 -0.174392  0.000000 0.964030
60311 81352.0 -0.196403 -0.171608  0.000000 0.965389
60311 81362.0 -0.192220 -0.168819  0.000000 0.966722
60311 81372.0 -0.188032 -0.166023  0.000000 0.968029
60311 81382.0 -0.183840 -0.163221  0.000000 0.969310
60311 81392.0 -0.179644 -0.160414  0.000000 0.970564
60311 81402.0 -0.175445 -0.157601  0.000000 0.971793
60311 81412.0 -0.171242 -0.154782  0.000000 0.972995
60311 81422.0 -0.167035 -0.151958  0.000000 0.974170
60311 81432.0 -0.162825 -0.149128  0.000000 0.975320
60311 81442.0 -0.158612 -0.146292  0.000000 0.976443
60311 81452.0 -0.154395 -0.143452  0.000000 0.977540
60311 81462.0 -0.150175 -0.140605  0.000000 0.978610
60311 81472.0 -0.145952 -0.137754  0.000000 0.979654
60311 81482.0 -0.141727 -0.134898  0.000000 0.980671
60311 81492.0 -0.137498 -0.132036  0.000000 0.981662
60311 81502.0 -0.133267 -0.129170  0.000000 0.982627
60311 81512.0 -0.129033 -0.126299  0.000000 0.983564
60311 81522.0 -0.124797 -0.123423  0.000000 0.984476
60311 81532.0 -0.120559 -0.120542  0.000000 0.985360
60311 81542.0 -0.116318 -0.117656  0.000000 0.986219
60311 81552.0 -0.112075 -0.114766  0.000000 0.987050
60311 81562.0 -0.107830 -0.111872  0.000000 0.987855
60311 81572.0 -0.103583 -0.108973  0.000000 0.988633
60311 81582.0 -0.099335 -0.106070  0.000000 0.989385
60311 81592.0 -0.095085 -0.103162  0.000000 0.990109
60311 81602.0 -0.090833 -0.100251  0.000000 0.990807
60311 81612.0 -0.086579 -0.097335  0.000000 0.991479
60311 81622.0 -0.082325 -0.094416  0.000000 0.992123
60311 81632.0 -0.078069 -0.091492  0.000000 0.992741
60311 81642.0 -0.073812 -0.088565  0.000000 0.993332
60311 81652.0 -0.069554 -0.085634  0.000000 0.993896
60311 81662.0 -0.065295 -0.082699  0.000000 0.994433
60311 81672.0 -0.061035 -0.079761  0.000000 0.994944
60311 81682.0 -0.056775 -0.076819  0.000000 0.995427
60311 81692.0 -0.052514 -0.073873  0.000000 0.995884
60311 81702.0 -0.048253 -0.070925  0.000000 0.996314
60311 81712.0 -0.043991 -0.067973  0.000000 0.996717
60311 81722.0 -0.039729 -0.065018  0.000000 0.997093
60311 81732.0 -0.035467 -0.062060  0.000000 0.997442
60311 81742.0 -0.031205 -0.059099  0.000000 0.997764
60311 81752.0 -0.026943 -0.056134  0.000000 0.998060
60311 81762.0 -0.022682 -0.053167  0.000000 0.998328
60311 81772.0 -0.018420 -0.050198  0.000000 0.998569
60311 81782.0 -0.014159 -0.047225  0.000000 0.998784
60311 81792.0 -0.009899 -0.044250  0.000000 0.998971
60311 81802.0 -0.005640 -0.041273  0.000000 0.999132
60311 81812.0 -0.001381 -0.038293  0.000000 0.999266
60311 81822.0  0.002877 -0.035310  0.000000 0.999372
60311 81832.0  0.007134 -0.032325  0.000000 0.999452
60311 81842.0  0.011390 -0.029338  0.000000 0.999505
60311 81852.0  0.015644 -0.026349  0.000000 0.999530
60311 81862.0  0.019897 -0.023358  0.000000 0.999529
60311 81872.0  0.024149 -0.020365  0.000000 0.999501
60311 81882.0  0.028399 -0.017370  0.000000 0.999446
60311 81892.0  0.032647 -0.014373  0.000000 0.999364
60311 81902.0  0.036894 -0.011375  0.000000 0.999254
60311 81912.0  0.041138 -0.008374  0.000000 0.999118
60311 81922.0  0.045381 -0.005373  0.000000 0.998955
60311 81932.0  0.049621 -0.002369  0.000000 0.998765
60311 81942.0  0.053859  0.000635 -0.000000 0.998548
60311 81952.0  0.058095  0.003642 -0.000000 0.998304
60311 81962.0  0.062328  0.006649 -0.000000 0.998034
60311 81972.0  0.066559  0.009657 -0.000000 0.997736
60311 81982.0  0.070787  0.012667 -0.000000 0.997411
60311 81992.0  0.075012  0.015678 -0.000000 0.997059
60311 82002.0  0.079234  0.018689 -0.000000 0.996681
60311 82012.0  0.083453  0.021702 -0.000000 0.996275
60311 82022.0  0.087669  0.024715 -0.000000 0.995843
60311 82032.0  0.091881  0.027729 -0.000000 0.995384
60311 82042.0  0.096090  0.030743 -0.000000 0.994898
60311 82052.0  0.100296  0.033759 -0.000000 0.994385
60311 82062.0  0.104498  0.036774 -0.000000 0.993845
60311 82072.0  0.108696  0.039790 -0.000000 0.993278
60311 82082.0  0.112890  0.042806 -0.000000 0.992685
60311 82092.0  0.117080  0.045823 -0.000000 0.992065
60311 82102.0  0.121267  0.048840 -0.000000 0.991418
60311 82112.0  0.125448  0.051856 -0.000000 0.990744
60311 82122.0  0.129626  0.054873 -0.000000 0.990043
60311 82132.0  0.133799  0.057890 -0.000000 0.989316
60311 82142.0  0.137968  0.060907 -0.000000 0.988562
60311 82152.0  0.142132  0.063923 -0.000000 0.987782
60311 82162.0  0.146291  0.066939 -0.000000 0.986974
60311 82172.0  0.150446  0.069955 -0.000000 0.986140
60311 82182.0  0.154595  0.072970 -0.000000 0.985280
60311 82192.0  0.158739  0.075984 -0.000000 0.984392
60311 82202.0  0.162878  0.078998 -0.000000 0.983479
60311 82212.0  0.167012  0.082012 -0.000000 0.982538
60311 82222.0  0.171140  0.085024 -0.000000 0.981571
60311 82232.0  0.175262  0.088036 -0.000000 0.980578
60311 82242.0  0.179379  0.091047 -0.000000 0.979558
60311 82252.0  0.183490  0.094057 -0.000000 0.978511
60311 82262.0  0.187595  0.097065 -0.000000 0.977439
60311 82272.0  0.191694  0.100073 -0.000000 0.976339
60311 82282.0  0.195787  0.103079 -0.000000 0.975214
60311 82292.0  0.199874  0.106084 -0.000000 0.974062
60311 82302.0  0.203954  0.109088 -0.000000 0.972884
60311 82312.0  0.208028  0.112090 -0.000000 0.971679
60311 82322.0  0.212095  0.115091 -0.000000 0.970448
60311 82332.0  0.216156  0.118090 -0.000000 0.969191
60311 82342.0  0.220209  0.121087 -0.000000 0.967908
60311 82352.0  0.224256  0.124083 -0.000000 0.966598
60311 82362.0  0.228296  0.127077 -0.000000 0.965263
60311 82372.0  0.232328  0.130069 -0.000000 0.963901
60311 82382.0  0.236353  0.133059 -0.000000 0.962514
60311 82392.0  0.240371  0.136046 -0.000000 0.961100
60311 82402.0  0.244382  0.139032 -0.000000 0.959660
60311 82412.0  0.248384  0.142016 -0.000000 0.958195
60311 82422.0  0.252379  0.144997 -0.000000 0.956703
60311 82432.0  0.256366  0.147976 -0.000000 0.955186
60311 82442.0  0.260345  0.150953 -0.000000 0.953642
60311 82452.0  0.264317  0.153927 -0.000000 0.952073
60311 82462.0  0.268279  0.156898 -0.000000 0.950478
60311 82472.0  0.272234  0.159867 -0.000000 0.948858
60311 82482.0  0.276180  0.162833 -0.000000 0.947212
60311 82492.0  0.280118  0.165797 -0.000000 0.945540
60311 82502.0  0.284047  0.168757 -0.000000 0.943842
60311 82512.0  0.287967  0.171715 -0.000000 0.942119
60311 82522.0  0.291878  0.174669 -0.000000 0.940371
60311 82532.0  0.295781  0.177621 -0.000000 0.938597
60311 82542.0  0.299674  0.180569 -0.000000 0.936798
60311 82552.0  0.303558  0.183515 -0.000000 0.934973
60311 82562.0  0.307433  0.186457 -0.000000 0.933123
60311 82572.0  0.311299  0.189395 -0.000000 0.931248
60311 82582.0  0.315154  0.192330 -0.000000 0.929347
60311 82592.0  0.319001  0.195262 -0.000000 0.927422
60311 82602.0  0.322837  0.198190 -0.000000 0.925471
60311 82612.0  0.326664  0.201115 -0.000000 0.923495
60311 82622.0  0.330480  0.204036 -0.000000 0.921495
60311 82632.0  0.334287  0.206953 -0.000000 0.919469
60311 82642.0  0.338083  0.209866 -0.000000 0.917418
60311 82652.0  0.341869  0.212776 -0.000000 0.915343
60311 82662.0  0.345645  0.215681 -0.000000 0.913242
60311 82672.0  0.349409  0.218582 -0.000000 0.911117
60311 82682.0  0.353164  0.221480 -0.000000 0.908968
60311 82692.0  0.356907  0.224373 -0.000000 0.906793
60311 82702.0  0.360640  0.227262 -0.000000 0.904594
60311 82712.0  0.364362  0.230146 -0.000000 0.902371
60311 82722.0  0.368072  0.233027 -0.000000 0.900123
60311 82732.0  0.371772  0.235903 -0.000000 0.897851
60311 82742.0  0.375460  0.238774 -0.000000 0.895554
60311 82752.0  0.379136  0.241641 -0.000000 0.893233
60311 82762.0  0.382802  0.244503 -0.000000 0.890888
60311 82772.0  0.386455  0.247361 -0.000000 0.888519
60311 82782.0  0.390097  0.250214 -0.000000 0.886125
60311 82792.0  0.393726  0.253062 -0.000000 0.883708
60311 82802.0  0.397344  0.255905 -0.000000 0.881266
60311 82812.0  0.400950  0.258743 -0.000000 0.878801
60311 82822.0  0.404543  0.261576 -0.000000 0.876312
60311 82832.0  0.408125  0.264405 -0.000000 0.873799
60311 82842.0  0.411693  0.267228 -0.000000 0.871262
60311 82852.0  0.415249  0.270046 -0.000000 0.868702
60311 82862.0  0.418793  0.272858 -0.000000 0.866118
60311 82872.0  0.422324  0.275666 -0.000000 0.863511
60311 82882.0  0.425842  0.278468 -0.000000 0.860880
60311 82892.0  0.429346  0.281265 -0.000000 0.858226
60311 82902.0  0.432838  0.284056 -0.000000 0.855549
60311 82912.0  0.436317  0.286842 -0.000000 0.852848
60311 82922.0  0.439782  0.289622 -0.000000 0.850124
60311 82932.0  0.443234  0.292397 -0.000000 0.847377
60311 82942.0  0.446672  0.295165 -0.000000 0.844607
60311 82952.0  0.450097  0.297929 -0.000000 0.841814
60311 82962.0  0.453508  0.300686 -0.000000 0.838999
60311 82972.0  0.456905  0.303438 -0.000000 0.836160
60311 82982.0  0.460288  0.306183 -0.000000 0.833299
60311 82992.0  0.463656  0.308923 -0.000000 0.830415
60311 83002.0  0.467011  0.311657 -0.000000 0.827509
60311 83012.0  0.470352  0.314384 -0.000000 0.824580
60311 83022.0  0.473677  0.317106 -0.000000 0.821629
60311 83032.0  0.476989  0.319821 -0.000000 0.818655
60311 83042.0  0.480286  0.322531 -0.000000 0.815659
60311 83052.0  0.483568  0.325234 -0.000000 0.812641
60311 83062.0  0.486835  0.327930 -0.000000 0.809601
60311 83072.0  0.490087  0.330621 -0.000000 0.806539
60311 83082.0  0.493324  0.333305 -0.000000 0.803455
60311 83092.0  0.496545  0.335982 -0.000000 0.800349
60311 83102.0  0.499752  0.338653 -0.000000 0.797221
60311 83112.0  0.502943  0.341318 -0.000000 0.794072
60311 83122.0  0.506118  0.343976 -0.000000 0.790901
60311 83132.0  0.509278  0.346627 -0.000000 0.787709
60311 83142.0  0.512422  0.349272 -0.000000 0.784495
60311 83152.0  0.515550  0.351910 -0.000000 0.781260
60311 83162.0  0.518662  0.354542 -0.000000 0.778004
60311 83172.0  0.521758  0.357166 -0.000000 0.774726
60311 83182.0  0.524838  0.359784 -0.000000 0.771427
60311 83192.0  0.527902  0.362395 -0.000000 0.768108
60311 83202.0  0.530949  0.364999 -0.000000 0.764767
60311 83212.0  0.533979  0.367597 -0.000000 0.761406
60311 83222.0  0.536993  0.370187 -0.000000 0.758024
60311 83232.0  0.539990  0.372770 -0.000000 0.754621
60311 83242.0  0.542970  0.375347 -0.000000 0.751198
60311 83252.0  0.545933  0.377916 -0.000000 0.747755
60311 83262.0  0.548878  0.380478 -0.000000 0.744291
60311 83272.0  0.551807  0.383034 -0.000000 0.740807
60311 83282.0  0.554718  0.385582 -0.000000 0.737302
60311 83292.0  0.557612  0.388123 -0.000000 0.733778
60311 83302.0  0.560488  0.390657 -0.000000 0.730234
60311 83312.0  0.563346  0.393183 -0.000000 0.726669
60311 83322.0  0.566186  0.395703 -0.000000 0.723085
60311 83332.0  0.569009  0.398215 -0.000000 0.719482
60311 83342.0  0.571813  0.400720 -0.000000 0.715858
60311 83352.0  0.574599  0.403218 -0.000000 0.712216
60311 83362.0  0.577367  0.405708 -0.000000 0.708554
60311 83372.0  0.580116  0.408192 -0.000000 0.704872
60311 83382.0  0.582847  0.410668 -0.000000 0.701172
60311 83392.0  0.585559  0.413136 -0.000000 0.697452
60311 83402.0  0.588252  0.415598 -0.000000 0.693713
60311 83412.0  0.590926  0.418052 -0.000000 0.689956
60311 83422.0  0.593582  0.420498 -0.000000 0.686179
60311 83432.0  0.596217  0.422938 -0.000000 0.682384
60311 83442.0  0.598834  0.425370 -0.000000 0.678571
60311 83452.0  0.601431  0.427795 -0.000000 0.674739
60311 83462.0  0.604008  0.430212 -0.000000 0.670888
60311 83472.0  0.606566  0.432622 -0.000000 0.667020
60311 83482.0  0.609104  0.435025 -0.000000 0.663133
60311 83492.0  0.611622  0.437421 -0.000000 0.659228
60311 83502.0  0.614120  0.439809 -0.000000 0.655305
60311 83512.0  0.616597  0.442190 -0.000000 0.651365
60311 83522.0  0.619054  0.444564 -0.000000 0.647407
60311 83532.0  0.621491  0.446930 -0.000000 0.643431
60311 83542.0  0.623906  0.449289 -0.000000 0.639437
60311 83552.0  0.626301  0.451642 -0.000000 0.635426
60311 83562.0  0.628675  0.453987 -0.000000 0.631398
60311 83572.0  0.631028  0.456324 -0.000000 0.627353
60311 83582.0  0.633360  0.458655 -0.000000 0.623291
60311 83592.0  0.635670  0.460979 -0.000000 0.619211
60311 83602.0  0.637958  0.463296 -0.000000 0.615115
60311 83612.0  0.640225  0.465605 -0.000000 0.611002
60311 83622.0  0.642470  0.467908 -0.000000 0.606873
60311 83632.0  0.644693  0.470204 -0.000000 0.602727
60311 83642.0  0.646893  0.472493 -0.000000 0.598564
60311 83652.0  0.649072  0.474775 -0.000000 0.594386
60311 83662.0  0.651227  0.477051 -0.000000 0.590191
60311 83672.0  0.653360  0.479320 -0.000000 0.585980
60311 83682.0  0.655470  0.481582 -0.000000 0.581754
60311 83692.0  0.657557  0.483838 -0.000000 0.577511
60311 83702.0  0.659621  0.486088 -0.000000 0.573253
60311 83712.0  0.661661  0.488331 -0.000000 0.568979
60311 83722.0  0.663678  0.490568 -0.000000 0.564690
60311 83732.0  0.665671  0.492799 -0.000000 0.560385
60311 83742.0  0.667640  0.495024 -0.000000 0.556066
60311 83752.0  0.669584  0.497243 -0.000000 0.551731
60311 83762.0  0.671504  0.499456 -0.000000 0.547381
60311 83772.0  0.673400  0.501663 -0.000000 0.543016
60311 83782.0  0.675271  0.503865 -0.000000 0.538637
60311 83792.0  0.677116  0.506061 -0.000000 0.534243
60311 83802.0  0.678937  0.508252 -0.000000 0.529835
60311 83812.0  0.680731  0.510438 -0.000000 0.525412
60311 83822.0  0.682500  0.512619 -0.000000 0.520975
60311 83832.0  0.684243  0.514795 -0.000000 0.516524
60311 83842.0  0.685960  0.516967 -0.000000 0.512059
60311 83852.0  0.687651  0.519133 -0.000000 0.507580
60311 83862.0  0.689314  0.521296 -0.000000 0.503087
60311 83872.0  0.690950  0.523454 -0.000000 0.498581
60311 83882.0  0.692560  0.525609 -0.000000 0.494061
60311 83892.0  0.694141  0.527760 -0.000000 0.489528
60311 83902.0  0.695694  0.529907 -0.000000 0.484982
60311 83912.0  0.697220  0.532051 -0.000000 0.480423
60311 83922.0  0.698716  0.534193 -0.000000 0.475851
60311 83932.0  0.700184  0.536331 -0.000000 0.471266
60311 83942.0  0.701623  0.538467 -0.000000 0.466668
60311 83952.0  0.703031  0.540601 -0.000000 0.462058
60311 83962.0  0.704410  0.542733 -0.000000 0.457435
60311 83972.0  0.705759  0.544864 -0.000000 0.452800
60311 83982.0  0.707077  0.546993 -0.000000 0.448153
60311 83992.0  0.708363  0.549122 -0.000000 0.443494
60311 84002.0  0.709618  0.551250 -0.000000 0.438823
60311 84012.0  0.710841  0.553378 -0.000000 0.434140
60311 84022.0  0.712031  0.555507 -0.000000 0.429446
60311 84032.0  0.713188  0.557636 -0.000000 0.424740
60311 84042.0  0.714312  0.559767 -0.000000 0.420023
60311 84052.0  0.715401  0.561899 -0.000000 0.415295
60311 84062.0  0.716456  0.564034 -0.000000 0.410556
60311 84072.0  0.717476  0.566171 -0.000000 0.405805
60311 84082.0  0.718460  0.568312 -0.000000 0.401045
60311 84092.0  0.719407  0.570457 -0.000000 0.396273
60311 84102.0  0.720317  0.572606 -0.000000 0.391491
60311 84112.0  0.721189  0.574761 -0.000000 0.386699
60311 84122.0  0.722023  0.576921 -0.000000 0.381896
60311 84132.0  0.722817  0.579088 -0.000000 0.377084
60311 84142.0  0.723571  0.581263 -0.000000 0.372261
60311 84152.0  0.724284  0.583446 -0.000000 0.367429
60311 84162.0  0.724955  0.585637 -0.000000 0.362588
60311 84172.0  0.725582  0.587839 -0.000000 0.357736
60311 84182.0  0.726166  0.590052 -0.000000 0.352876
60311 84192.0  0.726705  0.592277 -0.000000 0.348007
60311 84202.0  0.727197  0.594515 -0.000000 0.343128
60311 84212.0  0.727642  0.596767 -0.000000 0.338241
60311 84222.0  0.728038  0.599034 -0.000000 0.333345
60311 84232.0  0.728384  0.601318 -0.000000 0.328441
60311 84242.0  0.728678  0.603621 -0.000000 0.323528
60311 84252.0  0.728919  0.605942 -0.000000 0.318608
60311 84262.0  0.729105  0.608285 -0.000000 0.313679
60311 84272.0  0.729235  0.610651 -0.000000 0.308743
60311 84282.0  0.729306  0.613041 -0.000000 0.303799
60311 84292.0  0.729316  0.615457 -0.000000 0.298847
60311 84302.0  0.729264  0.617902 -0.000000 0.293888
60311 84312.0  0.729147  0.620377 -0.000000 0.288923
60311 84322.0  0.728962  0.622885 -0.000000 0.283950
60311 84332.0  0.728708  0.625428 -0.000000 0.278971
60311 84342.0  0.728379  0.628009 -0.000000 0.273985
60311 84352.0  0.727975  0.630631 -0.000000 0.268993
60311 84362.0  0.727491  0.633296 -0.000000 0.263995
60311 84372.0  0.726924  0.636007 -0.000000 0.258991
60311 84382.0  0.726270  0.638769 -0.000000 0.253981
60311 84392.0  0.725524  0.641585 -0.000000 0.248966
60311 84402.0  0.724682  0.644459 -0.000000 0.243945
60311 84412.0  0.723738  0.647395 -0.000000 0.238920
60311 84422.0  0.722688  0.650398 -0.000000 0.233890
60311 84432.0  0.721524  0.653473 -0.000000 0.228856
60311 84442.0  0.720242  0.656626 -0.000000 0.223817
60311 84452.0  0.718832  0.659862 -0.000000 0.218775
60311 84462.0  0.717287  0.663189 -0.000000 0.213729
60311 84472.0  0.715598  0.666612 -0.000000 0.208680
60311 84482.0  0.713756  0.670140 -0.000000 0.203628
60311 84492.0  0.711749  0.673782 -0.000000 0.198573
60311 84502.0  0.709566  0.677546 -0.000000 0.193516
60311 84512.0  0.707192  0.681442 -0.000000 0.188457
60311 84522.0  0.704613  0.685482 -0.000000 0.183397
60311 84532.0  0.701812  0.689678 -0.000000 0.178336
60311 84542.0  0.698771  0.694043 -0.000000 0.173275
60311 84552.0  0.695467  0.698592 -0.000000 0.168214
60311 84562.0  0.691876  0.703341 -0.000000 0.163153
60311 84572.0  0.687971  0.708309 -0.000000 0.158094
60311 84582.0  0.683721  0.713516 -0.000000 0.153037
60311 84592.0  0.679090  0.718984 -0.000000 0.147983
60311 84602.0  0.674037  0.724738 -0.000000 0.142933
60311 84612.0  0.668514  0.730806 -0.000000 0.137887
60311 84622.0  0.662465  0.737219 -0.000000 0.132847
60311 84632.0  0.655827  0.744012 -0.000000 0.127815
60311 84642.0  0.648525  0.751224 -0.000000 0.122792
60311 84652.0  0.640469  0.758899 -0.000000 0.117778
60311 84662.0  0.631554  0.767086 -0.000000 0.112777
60311 84672.0  0.621655  0.775839 -0.000000 0.107791
60311 84682.0  0.610621  0.785220 -0.000000 0.102822
60311 84692.0  0.598270  0.795295 -0.000000 0.097874
60311 84702.0  0.584380  0.806139 -0.000000 0.092951
60311 84712.0  0.568680  0.817832 -0.000000 0.088056
60311 84722.0  0.550835  0.830457 -0.000000 0.083197
60311 84732.0  0.530427  0.844099 -0.000000 0.078380
60311 84742.0  0.506934  0.858836 -0.000000 0.073613
60311 84752.0  0.479696  0.874725 -0.000000 0.068909
60311 84762.0  0.447878  0.891781 -0.000000 0.064280
60311 84772.0  0.410420  0.909937 -0.000000 0.059747
60311 84782.0  0.365978  0.928977 -0.000000 0.055331
60311 84792.0  0.312865  0.948424 -0.000000 0.051065
60311 84802.0  0.249016  0.967359 -0.000000 0.046990
60311 84812.0  0.172029  0.984146 -0.000000 0.043161
60311 84822.0  0.079388  0.996055 -0.000000 0.039648
60311 84832.0 -0.030922  0.998853  0.000000 0.036545
60311 84842.0 -0.159219  0.986659  0.000000 0.033963
60311 84852.0 -0.302360  0.952655  0.000000 0.032030
60311 84862.0 -0.452273  0.891345  0.000000 0.030867
60311 84872.0 -0.596615  0.801945  0.000000 0.030564
60311 84882.0 -0.722672  0.690489  0.000000 0.031144
60311 84892.0 -0.822346  0.568055  0.000000 0.032562
60311 84902.0 -0.894292  0.446135  0.000000 0.034714
60311 84912.0 -0.942213  0.332913  0.000000 0.037473
60311 84922.0 -0.971769  0.232393  0.000000 0.040717
60311 84932.0 -0.988374  0.145435  0.000000 0.044338
60311 84942.0 -0.996297  0.071161  0.000000 0.048252
60311 84952.0 -0.998595  0.007990  0.000000 0.052393
60311 84962.0 -0.997340 -0.045786  0.000000 0.056709
60311 84972.0 -0.993903 -0.091740  0.000000 0.061165
60311 84982.0 -0.989171 -0.131223  0.000000 0.065731
60311 84992.0 -0.983719 -0.165357  0.000000 0.070385
60311 85002.0 -0.977912 -0.195054  0.000000 0.075110
60311 85012.0 -0.971984 -0.221055  0.000000 0.079893
60311 85022.0 -0.966078 -0.243956  0.000000 0.084725
60311 85032.0 -0.960285 -0.264245  0.000000 0.089596
60311 85042.0 -0.954656 -0.282315  0.000000 0.094500
60311 85052.0 -0.949219 -0.298489  0.000000 0.099431
60311 85062.0 -0.943988 -0.313034  0.000000 0.104386
60311 85072.0 -0.938964 -0.326170  0.000000 0.109361
