CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:47:14.110
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 129
OBJECT_ID = IRIDIUM 129

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.021744 -0.011833  0.000000 0.999694
60311 68522.0 -0.435626  0.338495  0.000000 0.834057
60311 68532.0 -0.439087  0.341117  0.000000 0.831169
60311 68542.0 -0.442537  0.343729  0.000000 0.828258
60311 68552.0 -0.445974  0.346332  0.000000 0.825325
60311 68562.0 -0.449400  0.348925  0.000000 0.822369
60311 68572.0 -0.452814  0.351508  0.000000 0.819391
60311 68582.0 -0.456216  0.354081  0.000000 0.816391
60311 68592.0 -0.459605  0.356645  0.000000 0.813368
60311 68602.0 -0.462983  0.359198  0.000000 0.810323
60311 68612.0 -0.466348  0.361741  0.000000 0.807257
60311 68622.0 -0.469700  0.364275  0.000000 0.804168
60311 68632.0 -0.473040  0.366798  0.000000 0.801057
60311 68642.0 -0.476368  0.369310  0.000000 0.797924
60311 68652.0 -0.479683  0.371813  0.000000 0.794770
60311 68662.0 -0.482985  0.374305  0.000000 0.791594
60311 68672.0 -0.486274  0.376786  0.000000 0.788397
60311 68682.0 -0.489551  0.379257  0.000000 0.785178
60311 68692.0 -0.492814  0.381717  0.000000 0.781938
60311 68702.0 -0.496064  0.384167  0.000000 0.778676
60311 68712.0 -0.499301  0.386606  0.000000 0.775393
60311 68722.0 -0.502525  0.389033  0.000000 0.772089
60311 68732.0 -0.505735  0.391450  0.000000 0.768764
60311 68742.0 -0.508932  0.393856  0.000000 0.765418
60311 68752.0 -0.512115  0.396251  0.000000 0.762052
60311 68762.0 -0.515285  0.398635  0.000000 0.758664
60311 68772.0 -0.518441  0.401007  0.000000 0.755256
60311 68782.0 -0.521583  0.403369  0.000000 0.751827
60311 68792.0 -0.524712  0.405718  0.000000 0.748378
60311 68802.0 -0.527826  0.408057  0.000000 0.744909
60311 68812.0 -0.530927  0.410384  0.000000 0.741419
60311 68822.0 -0.534013  0.412699  0.000000 0.737909
60311 68832.0 -0.537085  0.415003  0.000000 0.734379
60311 68842.0 -0.540143  0.417295  0.000000 0.730829
60311 68852.0 -0.543186  0.419575  0.000000 0.727259
60311 68862.0 -0.546215  0.421843  0.000000 0.723669
60311 68872.0 -0.549230  0.424100  0.000000 0.720060
60311 68882.0 -0.552230  0.426344  0.000000 0.716430
60311 68892.0 -0.555215  0.428577  0.000000 0.712782
60311 68902.0 -0.558186  0.430797  0.000000 0.709114
60311 68912.0 -0.561142  0.433005  0.000000 0.705427
60311 68922.0 -0.564082  0.435201  0.000000 0.701720
60311 68932.0 -0.567008  0.437385  0.000000 0.697995
60311 68942.0 -0.569919  0.439556  0.000000 0.694250
60311 68952.0 -0.572815  0.441714  0.000000 0.690486
60311 68962.0 -0.575695  0.443861  0.000000 0.686704
60311 68972.0 -0.578561  0.445994  0.000000 0.682903
60311 68982.0 -0.581411  0.448115  0.000000 0.679084
60311 68992.0 -0.584245  0.450223  0.000000 0.675246
60311 69002.0 -0.587064  0.452319  0.000000 0.671389
60311 69012.0 -0.589868  0.454401  0.000000 0.667515
60311 69022.0 -0.592656  0.456471  0.000000 0.663622
60311 69032.0 -0.595428  0.458527  0.000000 0.659711
60311 69042.0 -0.598184  0.460571  0.000000 0.655782
60311 69052.0 -0.600925  0.462601  0.000000 0.651835
60311 69062.0 -0.603650  0.464618  0.000000 0.647871
60311 69072.0 -0.606359  0.466622  0.000000 0.643889
60311 69082.0 -0.609051  0.468613  0.000000 0.639889
60311 69092.0 -0.611728  0.470590  0.000000 0.635872
60311 69102.0 -0.614389  0.472554  0.000000 0.631838
60311 69112.0 -0.617033  0.474504  0.000000 0.627787
60311 69122.0 -0.619661  0.476441  0.000000 0.623718
60311 69132.0 -0.622273  0.478364  0.000000 0.619633
60311 69142.0 -0.624868  0.480273  0.000000 0.615530
60311 69152.0 -0.627447  0.482168  0.000000 0.611411
60311 69162.0 -0.630010  0.484050  0.000000 0.607276
60311 69172.0 -0.632556  0.485917  0.000000 0.603123
60311 69182.0 -0.635085  0.487771  0.000000 0.598955
60311 69192.0 -0.637597  0.489610  0.000000 0.594770
60311 69202.0 -0.640093  0.491436  0.000000 0.590569
60311 69212.0 -0.642572  0.493247  0.000000 0.586352
60311 69222.0 -0.645034  0.495044  0.000000 0.582119
60311 69232.0 -0.647479  0.496827  0.000000 0.577870
60311 69242.0 -0.649908  0.498595  0.000000 0.573605
60311 69252.0 -0.652319  0.500349  0.000000 0.569325
60311 69262.0 -0.654713  0.502088  0.000000 0.565030
60311 69272.0 -0.657090  0.503812  0.000000 0.560719
60311 69282.0 -0.659450  0.505522  0.000000 0.556392
60311 69292.0 -0.661793  0.507218  0.000000 0.552051
60311 69302.0 -0.664119  0.508898  0.000000 0.547695
60311 69312.0 -0.666427  0.510563  0.000000 0.543324
60311 69322.0 -0.668718  0.512214  0.000000 0.538938
60311 69332.0 -0.670991  0.513849  0.000000 0.534537
60311 69342.0 -0.673247  0.515470  0.000000 0.530122
60311 69352.0 -0.675486  0.517075  0.000000 0.525692
60311 69362.0 -0.677707  0.518665  0.000000 0.521249
60311 69372.0 -0.679910  0.520240  0.000000 0.516791
60311 69382.0 -0.682096  0.521799  0.000000 0.512319
60311 69392.0 -0.684265  0.523343  0.000000 0.507833
60311 69402.0 -0.686415  0.524871  0.000000 0.503333
60311 69412.0 -0.688548  0.526384  0.000000 0.498820
60311 69422.0 -0.690664  0.527881  0.000000 0.494293
60311 69432.0 -0.692761  0.529362  0.000000 0.489753
60311 69442.0 -0.694841  0.530827  0.000000 0.485199
60311 69452.0 -0.696903  0.532276  0.000000 0.480633
60311 69462.0 -0.698947  0.533710  0.000000 0.476053
60311 69472.0 -0.700974  0.535127  0.000000 0.471460
60311 69482.0 -0.702982  0.536528  0.000000 0.466855
60311 69492.0 -0.704973  0.537913  0.000000 0.462237
60311 69502.0 -0.706946  0.539281  0.000000 0.457606
60311 69512.0 -0.708900  0.540633  0.000000 0.452963
60311 69522.0 -0.710837  0.541969  0.000000 0.448308
60311 69532.0 -0.712756  0.543288  0.000000 0.443641
60311 69542.0 -0.714657  0.544590  0.000000 0.438961
60311 69552.0 -0.716540  0.545875  0.000000 0.434270
60311 69562.0 -0.718406  0.547143  0.000000 0.429567
60311 69572.0 -0.720253  0.548394  0.000000 0.424852
60311 69582.0 -0.722082  0.549629  0.000000 0.420126
60311 69592.0 -0.723894  0.550845  0.000000 0.415388
60311 69602.0 -0.725687  0.552045  0.000000 0.410639
60311 69612.0 -0.727463  0.553227  0.000000 0.405879
60311 69622.0 -0.729220  0.554391  0.000000 0.401108
60311 69632.0 -0.730960  0.555538  0.000000 0.396327
60311 69642.0 -0.732682  0.556667  0.000000 0.391534
60311 69652.0 -0.734386  0.557778  0.000000 0.386731
60311 69662.0 -0.736073  0.558870  0.000000 0.381917
60311 69672.0 -0.737741  0.559945  0.000000 0.377093
60311 69682.0 -0.739392  0.561001  0.000000 0.372259
60311 69692.0 -0.741026  0.562038  0.000000 0.367415
60311 69702.0 -0.742641  0.563057  0.000000 0.362561
60311 69712.0 -0.744239  0.564057  0.000000 0.357697
60311 69722.0 -0.745820  0.565038  0.000000 0.352823
60311 69732.0 -0.747384  0.565999  0.000000 0.347940
60311 69742.0 -0.748930  0.566942  0.000000 0.343048
60311 69752.0 -0.750458  0.567864  0.000000 0.338146
60311 69762.0 -0.751970  0.568767  0.000000 0.333235
60311 69772.0 -0.753465  0.569649  0.000000 0.328315
60311 69782.0 -0.754942  0.570511  0.000000 0.323387
60311 69792.0 -0.756403  0.571353  0.000000 0.318449
60311 69802.0 -0.757848  0.572174  0.000000 0.313503
60311 69812.0 -0.759276  0.572973  0.000000 0.308548
60311 69822.0 -0.760687  0.573752  0.000000 0.303586
60311 69832.0 -0.762082  0.574508  0.000000 0.298615
60311 69842.0 -0.763462  0.575243  0.000000 0.293636
60311 69852.0 -0.764825  0.575955  0.000000 0.288649
60311 69862.0 -0.766174  0.576644  0.000000 0.283654
60311 69872.0 -0.767506  0.577311  0.000000 0.278651
60311 69882.0 -0.768824  0.577953  0.000000 0.273642
60311 69892.0 -0.770127  0.578572  0.000000 0.268624
60311 69902.0 -0.771416  0.579166  0.000000 0.263600
60311 69912.0 -0.772690  0.579734  0.000000 0.258568
60311 69922.0 -0.773951  0.580278  0.000000 0.253530
60311 69932.0 -0.775199  0.580795  0.000000 0.248485
60311 69942.0 -0.776433  0.581285  0.000000 0.243433
60311 69952.0 -0.777656  0.581747  0.000000 0.238374
60311 69962.0 -0.778866  0.582181  0.000000 0.233309
60311 69972.0 -0.780065  0.582585  0.000000 0.228238
60311 69982.0 -0.781254  0.582959  0.000000 0.223161
60311 69992.0 -0.782433  0.583302  0.000000 0.218078
60311 70002.0 -0.783602  0.583613  0.000000 0.212989
60311 70012.0 -0.784763  0.583889  0.000000 0.207894
60311 70022.0 -0.785917  0.584131  0.000000 0.202794
60311 70032.0 -0.787064  0.584336  0.000000 0.197688
60311 70042.0 -0.788207  0.584504  0.000000 0.192577
60311 70052.0 -0.789345  0.584631  0.000000 0.187461
60311 70062.0 -0.790481  0.584716  0.000000 0.182340
60311 70072.0 -0.791615  0.584756  0.000000 0.177215
60311 70082.0 -0.792751  0.584750  0.000000 0.172084
60311 70092.0 -0.793890  0.584694  0.000000 0.166949
60311 70102.0 -0.795033  0.584585  0.000000 0.161810
60311 70112.0 -0.796184  0.584419  0.000000 0.156666
60311 70122.0 -0.797346  0.584193  0.000000 0.151518
60311 70132.0 -0.798522  0.583900  0.000000 0.146367
60311 70142.0 -0.799715  0.583537  0.000000 0.141211
60311 70152.0 -0.800930  0.583096  0.000000 0.136052
60311 70162.0 -0.802172  0.582570  0.000000 0.130890
60311 70172.0 -0.803447  0.581950  0.000000 0.125724
60311 70182.0 -0.804762  0.581227  0.000000 0.120555
60311 70192.0 -0.806124  0.580389  0.000000 0.115383
60311 70202.0 -0.807543  0.579420  0.000000 0.110208
60311 70212.0 -0.809031  0.578306  0.000000 0.105031
60311 70222.0 -0.810601  0.577023  0.000000 0.099851
60311 70232.0 -0.812269  0.575549  0.000000 0.094669
60311 70242.0 -0.814056  0.573851  0.000000 0.089485
60311 70252.0 -0.815987  0.571890  0.000000 0.084299
60311 70262.0 -0.818094  0.569618  0.000000 0.079112
60311 70272.0 -0.820415  0.566970  0.000000 0.073923
60311 70282.0 -0.823002  0.563865  0.000000 0.068734
60311 70292.0 -0.825923  0.560191  0.000000 0.063544
60311 70302.0 -0.829267  0.555798  0.000000 0.058354
60311 70312.0 -0.833156  0.550476  0.000000 0.053164
60311 70322.0 -0.837763  0.543922  0.000000 0.047976
60311 70332.0 -0.843336  0.535680  0.000000 0.042790
60311 70342.0 -0.850246  0.525040  0.000000 0.037609
60311 70352.0 -0.859073  0.510824  0.000000 0.032435
60311 70362.0 -0.870768  0.490937  0.000000 0.027272
60311 70372.0 -0.886984  0.461269  0.000000 0.022130
60311 70382.0 -0.910750  0.412608  0.000000 0.017029
60311 70392.0 -0.947413  0.319789  0.000000 0.012018
60311 70402.0 -0.995867  0.090528  0.000000 0.007293
60311 70412.0 -0.779404 -0.626508  0.000000 0.004027
60311 70422.0  0.170262 -0.985382  0.000000 0.005790
60311 70432.0  0.498421 -0.866874  0.000000 0.010253
60311 70442.0  0.607574 -0.794118  0.000000 0.015198
60311 70452.0  0.658757 -0.752083  0.000000 0.020276
60311 70462.0  0.687951 -0.725312  0.000000 0.025406
60311 70472.0  0.706678 -0.706875  0.000000 0.030562
60311 70482.0  0.719647 -0.693420  0.000000 0.035732
60311 70492.0  0.729120 -0.683162  0.000000 0.040910
60311 70502.0  0.736314 -0.675068  0.000000 0.046093
60311 70512.0  0.741937 -0.668506  0.000000 0.051280
60311 70522.0  0.746431 -0.663063  0.000000 0.056468
60311 70532.0  0.750085 -0.658461  0.000000 0.061656
60311 70542.0  0.753095 -0.654507  0.000000 0.066845
60311 70552.0  0.755600 -0.651060  0.000000 0.072033
60311 70562.0  0.757700 -0.648018  0.000000 0.077221
60311 70572.0  0.759470 -0.645302  0.000000 0.082407
60311 70582.0  0.760965 -0.642853  0.000000 0.087592
60311 70592.0  0.762230 -0.640624  0.000000 0.092775
60311 70602.0  0.763298 -0.638577  0.000000 0.097955
60311 70612.0  0.764196 -0.636685  0.000000 0.103134
60311 70622.0  0.764947 -0.634921  0.000000 0.108310
60311 70632.0  0.765567 -0.633268  0.000000 0.113483
60311 70642.0  0.766072 -0.631707  0.000000 0.118654
60311 70652.0  0.766474 -0.630227  0.000000 0.123821
60311 70662.0  0.766782 -0.628815  0.000000 0.128986
60311 70672.0  0.767005 -0.627461  0.000000 0.134147
60311 70682.0  0.767151 -0.626158  0.000000 0.139304
60311 70692.0  0.767225 -0.624898  0.000000 0.144458
60311 70702.0  0.767234 -0.623675  0.000000 0.149608
60311 70712.0  0.767180 -0.622483  0.000000 0.154754
60311 70722.0  0.767069 -0.621319  0.000000 0.159896
60311 70732.0  0.766904 -0.620179  0.000000 0.165034
60311 70742.0  0.766688 -0.619057  0.000000 0.170167
60311 70752.0  0.766424 -0.617953  0.000000 0.175296
60311 70762.0  0.766114 -0.616861  0.000000 0.180420
60311 70772.0  0.765760 -0.615782  0.000000 0.185539
60311 70782.0  0.765364 -0.614711  0.000000 0.190653
60311 70792.0  0.764928 -0.613647  0.000000 0.195762
60311 70802.0  0.764453 -0.612588  0.000000 0.200865
60311 70812.0  0.763941 -0.611533  0.000000 0.205963
60311 70822.0  0.763393 -0.610480  0.000000 0.211056
60311 70832.0  0.762810 -0.609429  0.000000 0.216143
60311 70842.0  0.762193 -0.608377  0.000000 0.221224
60311 70852.0  0.761542 -0.607324  0.000000 0.226299
60311 70862.0  0.760860 -0.606268  0.000000 0.231368
60311 70872.0  0.760146 -0.605210  0.000000 0.236430
60311 70882.0  0.759402 -0.604147  0.000000 0.241486
60311 70892.0  0.758627 -0.603080  0.000000 0.246536
60311 70902.0  0.757823 -0.602007  0.000000 0.251579
60311 70912.0  0.756990 -0.600929  0.000000 0.256615
60311 70922.0  0.756128 -0.599844  0.000000 0.261644
60311 70932.0  0.755238 -0.598752  0.000000 0.266666
60311 70942.0  0.754321 -0.597653  0.000000 0.271681
60311 70952.0  0.753377 -0.596545  0.000000 0.276688
60311 70962.0  0.752407 -0.595429  0.000000 0.281688
60311 70972.0  0.751409 -0.594305  0.000000 0.286680
60311 70982.0  0.750386 -0.593171  0.000000 0.291665
60311 70992.0  0.749337 -0.592028  0.000000 0.296641
60311 71002.0  0.748263 -0.590875  0.000000 0.301610
60311 71012.0  0.747164 -0.589713  0.000000 0.306570
60311 71022.0  0.746039 -0.588540  0.000000 0.311522
60311 71032.0  0.744891 -0.587356  0.000000 0.316466
60311 71042.0  0.743717 -0.586162  0.000000 0.321400
60311 71052.0  0.742520 -0.584957  0.000000 0.326327
60311 71062.0  0.741299 -0.583741  0.000000 0.331244
60311 71072.0  0.740054 -0.582514  0.000000 0.336152
60311 71082.0  0.738785 -0.581275  0.000000 0.341051
60311 71092.0  0.737493 -0.580025  0.000000 0.345941
60311 71102.0  0.736178 -0.578763  0.000000 0.350822
60311 71112.0  0.734840 -0.577489  0.000000 0.355693
60311 71122.0  0.733479 -0.576203  0.000000 0.360554
60311 71132.0  0.732095 -0.574905  0.000000 0.365405
60311 71142.0  0.730688 -0.573595  0.000000 0.370247
60311 71152.0  0.729260 -0.572273  0.000000 0.375079
60311 71162.0  0.727809 -0.570938  0.000000 0.379900
60311 71172.0  0.726336 -0.569591  0.000000 0.384711
60311 71182.0  0.724841 -0.568231  0.000000 0.389512
60311 71192.0  0.723324 -0.566859  0.000000 0.394302
60311 71202.0  0.721785 -0.565474  0.000000 0.399081
60311 71212.0  0.720224 -0.564077  0.000000 0.403849
60311 71222.0  0.718643 -0.562666  0.000000 0.408607
60311 71232.0  0.717039 -0.561243  0.000000 0.413353
60311 71242.0  0.715415 -0.559807  0.000000 0.418088
60311 71252.0  0.713769 -0.558358  0.000000 0.422812
60311 71262.0  0.712102 -0.556896  0.000000 0.427525
60311 71272.0  0.710414 -0.555422  0.000000 0.432225
60311 71282.0  0.708705 -0.553934  0.000000 0.436914
60311 71292.0  0.706976 -0.552433  0.000000 0.441591
60311 71302.0  0.705226 -0.550919  0.000000 0.446257
60311 71312.0  0.703455 -0.549392  0.000000 0.450910
60311 71322.0  0.701663 -0.547852  0.000000 0.455551
60311 71332.0  0.699852 -0.546299  0.000000 0.460179
60311 71342.0  0.698020 -0.544733  0.000000 0.464795
60311 71352.0  0.696167 -0.543154  0.000000 0.469398
60311 71362.0  0.694295 -0.541562  0.000000 0.473989
60311 71372.0  0.692403 -0.539956  0.000000 0.478567
60311 71382.0  0.690490 -0.538338  0.000000 0.483131
60311 71392.0  0.688558 -0.536706  0.000000 0.487683
60311 71402.0  0.686606 -0.535061  0.000000 0.492221
60311 71412.0  0.684634 -0.533403  0.000000 0.496747
60311 71422.0  0.682643 -0.531732  0.000000 0.501258
60311 71432.0  0.680632 -0.530048  0.000000 0.505756
60311 71442.0  0.678601 -0.528351  0.000000 0.510240
60311 71452.0  0.676552 -0.526641  0.000000 0.514711
60311 71462.0  0.674483 -0.524918  0.000000 0.519167
60311 71472.0  0.672394 -0.523181  0.000000 0.523610
60311 71482.0  0.670287 -0.521432  0.000000 0.528038
60311 71492.0  0.668161 -0.519670  0.000000 0.532452
60311 71502.0  0.666015 -0.517895  0.000000 0.536851
60311 71512.0  0.663851 -0.516106  0.000000 0.541236
60311 71522.0  0.661668 -0.514305  0.000000 0.545606
60311 71532.0  0.659466 -0.512491  0.000000 0.549961
60311 71542.0  0.657245 -0.510664  0.000000 0.554302
60311 71552.0  0.655006 -0.508825  0.000000 0.558627
60311 71562.0  0.652749 -0.506972  0.000000 0.562937
60311 71572.0  0.650473 -0.505107  0.000000 0.567232
60311 71582.0  0.648179 -0.503228  0.000000 0.571512
60311 71592.0  0.645866 -0.501338  0.000000 0.575776
60311 71602.0  0.643535 -0.499434  0.000000 0.580024
60311 71612.0  0.641186 -0.497518  0.000000 0.584257
60311 71622.0  0.638819 -0.495589  0.000000 0.588474
60311 71632.0  0.636435 -0.493647  0.000000 0.592675
60311 71642.0  0.634032 -0.491693  0.000000 0.596860
60311 71652.0  0.631611 -0.489726  0.000000 0.601028
60311 71662.0  0.629173 -0.487747  0.000000 0.605181
60311 71672.0  0.626717 -0.485756  0.000000 0.609317
60311 71682.0  0.624244 -0.483752  0.000000 0.613436
60311 71692.0  0.621753 -0.481735  0.000000 0.617539
60311 71702.0  0.619245 -0.479707  0.000000 0.621625
60311 71712.0  0.616719 -0.477666  0.000000 0.625694
60311 71722.0  0.614176 -0.475612  0.000000 0.629746
60311 71732.0  0.611616 -0.473547  0.000000 0.633781
60311 71742.0  0.609039 -0.471469  0.000000 0.637799
60311 71752.0  0.606445 -0.469379  0.000000 0.641800
60311 71762.0  0.603834 -0.467278  0.000000 0.645783
60311 71772.0  0.601206 -0.465164  0.000000 0.649749
60311 71782.0  0.598562 -0.463038  0.000000 0.653697
60311 71792.0  0.595900 -0.460900  0.000000 0.657628
60311 71802.0  0.593223 -0.458750  0.000000 0.661540
60311 71812.0  0.590528 -0.456589  0.000000 0.665435
60311 71822.0  0.587817 -0.454415  0.000000 0.669311
60311 71832.0  0.585090 -0.452230  0.000000 0.673170
60311 71842.0  0.582347 -0.450033  0.000000 0.677010
60311 71852.0  0.579587 -0.447825  0.000000 0.680832
60311 71862.0  0.576811 -0.445605  0.000000 0.684635
60311 71872.0  0.574019 -0.443373  0.000000 0.688420
60311 71882.0  0.571212 -0.441130  0.000000 0.692186
60311 71892.0  0.568388 -0.438875  0.000000 0.695933
60311 71902.0  0.565549 -0.436609  0.000000 0.699662
60311 71912.0  0.562694 -0.434332  0.000000 0.703372
60311 71922.0  0.559823 -0.432043  0.000000 0.707062
60311 71932.0  0.556937 -0.429744  0.000000 0.710733
60311 71942.0  0.554035 -0.427433  0.000000 0.714385
60311 71952.0  0.551118 -0.425111  0.000000 0.718018
60311 71962.0  0.548186 -0.422777  0.000000 0.721631
60311 71972.0  0.545238 -0.420433  0.000000 0.725225
60311 71982.0  0.542276 -0.418078  0.000000 0.728799
60311 71992.0  0.539298 -0.415712  0.000000 0.732353
60311 72002.0  0.536305 -0.413335  0.000000 0.735888
60311 72012.0  0.533298 -0.410948  0.000000 0.739402
60311 72022.0  0.530276 -0.408549  0.000000 0.742896
60311 72032.0  0.527239 -0.406140  0.000000 0.746371
60311 72042.0  0.524187 -0.403721  0.000000 0.749825
60311 72052.0  0.521122 -0.401291  0.000000 0.753258
60311 72062.0  0.518041 -0.398850  0.000000 0.756672
60311 72072.0  0.514946 -0.396399  0.000000 0.760064
60311 72082.0  0.511838 -0.393938  0.000000 0.763437
60311 72092.0  0.508714 -0.391466  0.000000 0.766788
60311 72102.0  0.505577 -0.388984  0.000000 0.770119
60311 72112.0  0.502426 -0.386492  0.000000 0.773429
60311 72122.0  0.499261 -0.383990  0.000000 0.776717
60311 72132.0  0.496082 -0.381478  0.000000 0.779985
60311 72142.0  0.492890 -0.378956  0.000000 0.783232
60311 72152.0  0.489684 -0.376424  0.000000 0.786457
60311 72162.0  0.486464 -0.373882  0.000000 0.789662
60311 72172.0  0.483231 -0.371330  0.000000 0.792844
60311 72182.0  0.479984 -0.368769  0.000000 0.796005
60311 72192.0  0.476725 -0.366197  0.000000 0.799145
60311 72202.0  0.473452 -0.363617  0.000000 0.802263
60311 72212.0  0.470166 -0.361027  0.000000 0.805359
60311 72222.0  0.466867 -0.358427  0.000000 0.808434
60311 72232.0  0.463555 -0.355818  0.000000 0.811486
60311 72242.0  0.460231 -0.353200  0.000000 0.814517
60311 72252.0  0.456893 -0.350572  0.000000 0.817525
60311 72262.0  0.453543 -0.347935  0.000000 0.820512
60311 72272.0  0.450181 -0.345289  0.000000 0.823476
60311 72282.0  0.446806 -0.342634  0.000000 0.826418
60311 72292.0  0.443419 -0.339970  0.000000 0.829337
60311 72302.0  0.440019 -0.337297  0.000000 0.832234
60311 72312.0  0.436608 -0.334616  0.000000 0.835108
60311 72322.0  0.433184 -0.331925  0.000000 0.837960
60311 72332.0  0.429749 -0.329226  0.000000 0.840789
60311 72342.0  0.426301 -0.326518  0.000000 0.843595
60311 72352.0  0.422842 -0.323802  0.000000 0.846379
60311 72362.0  0.419371 -0.321077  0.000000 0.849139
60311 72372.0  0.415889 -0.318344  0.000000 0.851877
60311 72382.0  0.412395 -0.315602  0.000000 0.854591
60311 72392.0  0.408890 -0.312852  0.000000 0.857282
60311 72402.0  0.405373 -0.310094  0.000000 0.859950
60311 72412.0  0.401845 -0.307328  0.000000 0.862595
60311 72422.0  0.398307 -0.304553  0.000000 0.865216
60311 72432.0  0.394757 -0.301771  0.000000 0.867814
60311 72442.0  0.391196 -0.298981  0.000000 0.870388
60311 72452.0  0.387625 -0.296183  0.000000 0.872939
60311 72462.0  0.384043 -0.293377  0.000000 0.875466
60311 72472.0  0.380450 -0.290563  0.000000 0.877970
60311 72482.0  0.376847 -0.287742  0.000000 0.880449
60311 72492.0  0.373233 -0.284913  0.000000 0.882905
60311 72502.0  0.369609 -0.282077  0.000000 0.885337
60311 72512.0  0.365975 -0.279234  0.000000 0.887745
60311 72522.0  0.362331 -0.276383  0.000000 0.890129
60311 72532.0  0.358676 -0.273525  0.000000 0.892488
60311 72542.0  0.355012 -0.270659  0.000000 0.894824
60311 72552.0  0.351338 -0.267787  0.000000 0.897135
60311 72562.0  0.347655 -0.264907  0.000000 0.899422
60311 72572.0  0.343961 -0.262021  0.000000 0.901685
60311 72582.0  0.340259 -0.259128  0.000000 0.903923
60311 72592.0  0.336547 -0.256228  0.000000 0.906137
60311 72602.0  0.332825 -0.253321  0.000000 0.908326
60311 72612.0  0.329095 -0.250407  0.000000 0.910490
60311 72622.0  0.325355 -0.247487  0.000000 0.912630
60311 72632.0  0.321606 -0.244561  0.000000 0.914746
60311 72642.0  0.317849 -0.241628  0.000000 0.916836
60311 72652.0  0.314082 -0.238689  0.000000 0.918902
60311 72662.0  0.310307 -0.235743  0.000000 0.920942
60311 72672.0  0.306524 -0.232792  0.000000 0.922958
60311 72682.0  0.302732 -0.229834  0.000000 0.924949
60311 72692.0  0.298931 -0.226870  0.000000 0.926914
60311 72702.0  0.295123 -0.223900  0.000000 0.928855
60311 72712.0  0.291306 -0.220925  0.000000 0.930770
60311 72722.0  0.287481 -0.217944  0.000000 0.932660
60311 72732.0  0.283648 -0.214956  0.000000 0.934525
60311 72742.0  0.279807 -0.211964  0.000000 0.936365
60311 72752.0  0.275959 -0.208966  0.000000 0.938179
60311 72762.0  0.272103 -0.205962  0.000000 0.939968
60311 72772.0  0.268239 -0.202953  0.000000 0.941731
60311 72782.0  0.264368 -0.199939  0.000000 0.943469
60311 72792.0  0.260489 -0.196919  0.000000 0.945182
60311 72802.0  0.256604 -0.193894  0.000000 0.946868
60311 72812.0  0.252711 -0.190864  0.000000 0.948529
60311 72822.0  0.248811 -0.187830  0.000000 0.950165
60311 72832.0  0.244905 -0.184790  0.000000 0.951774
60311 72842.0  0.240991 -0.181745  0.000000 0.953358
60311 72852.0  0.237071 -0.178696  0.000000 0.954916
60311 72862.0  0.233144 -0.175642  0.000000 0.956448
60311 72872.0  0.229211 -0.172584  0.000000 0.957955
60311 72882.0  0.225272 -0.169521  0.000000 0.959435
60311 72892.0  0.221326 -0.166453  0.000000 0.960889
60311 72902.0  0.217374 -0.163382  0.000000 0.962317
60311 72912.0  0.213416 -0.160306  0.000000 0.963720
60311 72922.0  0.209452 -0.157226  0.000000 0.965096
60311 72932.0  0.205482 -0.154141  0.000000 0.966446
60311 72942.0  0.201507 -0.151053  0.000000 0.967770
60311 72952.0  0.197526 -0.147961  0.000000 0.969067
60311 72962.0  0.193539 -0.144865  0.000000 0.970338
60311 72972.0  0.189547 -0.141765  0.000000 0.971584
60311 72982.0  0.185550 -0.138662  0.000000 0.972802
60311 72992.0  0.181547 -0.135555  0.000000 0.973995
60311 73002.0  0.177539 -0.132444  0.000000 0.975161
60311 73012.0  0.173527 -0.129331  0.000000 0.976300
60311 73022.0  0.169509 -0.126213  0.000000 0.977413
60311 73032.0  0.165487 -0.123093  0.000000 0.978500
60311 73042.0  0.161460 -0.119969  0.000000 0.979560
60311 73052.0  0.157429 -0.116842  0.000000 0.980594
60311 73062.0  0.153393 -0.113713  0.000000 0.981601
60311 73072.0  0.149353 -0.110580  0.000000 0.982581
60311 73082.0  0.145309 -0.107444  0.000000 0.983535
60311 73092.0  0.141260 -0.104306  0.000000 0.984462
60311 73102.0  0.137208 -0.101165  0.000000 0.985363
60311 73112.0  0.133152 -0.098021  0.000000 0.986237
60311 73122.0  0.129092 -0.094875  0.000000 0.987084
60311 73132.0  0.125028 -0.091727  0.000000 0.987904
60311 73142.0  0.120961 -0.088576  0.000000 0.988698
60311 73152.0  0.116890 -0.085423  0.000000 0.989464
60311 73162.0  0.112816 -0.082268  0.000000 0.990204
60311 73172.0  0.108739 -0.079110  0.000000 0.990917
60311 73182.0  0.104658 -0.075951  0.000000 0.991604
60311 73192.0  0.100575 -0.072790  0.000000 0.992263
60311 73202.0  0.096489 -0.069627  0.000000 0.992896
60311 73212.0  0.092400 -0.066462  0.000000 0.993501
60311 73222.0  0.088308 -0.063296  0.000000 0.994080
