CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:47:30.299
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 139
OBJECT_ID = IRIDIUM 139

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60311 43232.0  0.018292 -0.008347  0.000000 0.999798
60311 53792.0  0.575213 -0.423360  0.000000 0.699926
60311 53802.0  0.572301 -0.421142  0.000000 0.703641
60311 53812.0  0.569374 -0.418912  0.000000 0.707337
60311 53822.0  0.566430 -0.416672  0.000000 0.711014
60311 53832.0  0.563471 -0.414420  0.000000 0.714672
60311 53842.0  0.560496 -0.412158  0.000000 0.718310
60311 53852.0  0.557506 -0.409885  0.000000 0.721929
60311 53862.0  0.554500 -0.407602  0.000000 0.725528
60311 53872.0  0.551478 -0.405308  0.000000 0.729107
60311 53882.0  0.548442 -0.403003  0.000000 0.732667
60311 53892.0  0.545390 -0.400688  0.000000 0.736206
60311 53902.0  0.542323 -0.398362  0.000000 0.739725
60311 53912.0  0.539240 -0.396026  0.000000 0.743225
60311 53922.0  0.536143 -0.393680  0.000000 0.746704
60311 53932.0  0.533031 -0.391324  0.000000 0.750162
60311 53942.0  0.529904 -0.388957  0.000000 0.753601
60311 53952.0  0.526763 -0.386580  0.000000 0.757019
60311 53962.0  0.523607 -0.384193  0.000000 0.760416
60311 53972.0  0.520436 -0.381796  0.000000 0.763792
60311 53982.0  0.517251 -0.379389  0.000000 0.767148
60311 53992.0  0.514051 -0.376972  0.000000 0.770483
60311 54002.0  0.510837 -0.374545  0.000000 0.773797
60311 54012.0  0.507609 -0.372108  0.000000 0.777089
60311 54022.0  0.504367 -0.369662  0.000000 0.780361
60311 54032.0  0.501111 -0.367206  0.000000 0.783612
60311 54042.0  0.497841 -0.364741  0.000000 0.786841
60311 54052.0  0.494558 -0.362265  0.000000 0.790048
60311 54062.0  0.491260 -0.359781  0.000000 0.793235
60311 54072.0  0.487949 -0.357287  0.000000 0.796399
60311 54082.0  0.484625 -0.354784  0.000000 0.799542
60311 54092.0  0.481287 -0.352271  0.000000 0.802663
60311 54102.0  0.477936 -0.349749  0.000000 0.805762
60311 54112.0  0.474571 -0.347218  0.000000 0.808840
60311 54122.0  0.471193 -0.344678  0.000000 0.811895
60311 54132.0  0.467803 -0.342129  0.000000 0.814928
60311 54142.0  0.464399 -0.339571  0.000000 0.817940
60311 54152.0  0.460983 -0.337004  0.000000 0.820928
60311 54162.0  0.457553 -0.334428  0.000000 0.823895
60311 54172.0  0.454111 -0.331844  0.000000 0.826839
60311 54182.0  0.450657 -0.329250  0.000000 0.829761
60311 54192.0  0.447190 -0.326648  0.000000 0.832660
60311 54202.0  0.443711 -0.324038  0.000000 0.835536
60311 54212.0  0.440219 -0.321419  0.000000 0.838390
60311 54222.0  0.436715 -0.318792  0.000000 0.841220
60311 54232.0  0.433199 -0.316156  0.000000 0.844028
60311 54242.0  0.429672 -0.313512  0.000000 0.846813
60311 54252.0  0.426132 -0.310860  0.000000 0.849575
60311 54262.0  0.422580 -0.308200  0.000000 0.852314
60311 54272.0  0.419017 -0.305531  0.000000 0.855029
60311 54282.0  0.415442 -0.302855  0.000000 0.857722
60311 54292.0  0.411856 -0.300171  0.000000 0.860391
60311 54302.0  0.408258 -0.297478  0.000000 0.863036
60311 54312.0  0.404650 -0.294778  0.000000 0.865658
60311 54322.0  0.401029 -0.292071  0.000000 0.868257
60311 54332.0  0.397398 -0.289355  0.000000 0.870832
60311 54342.0  0.393756 -0.286632  0.000000 0.873383
60311 54352.0  0.390103 -0.283902  0.000000 0.875911
60311 54362.0  0.386439 -0.281164  0.000000 0.878414
60311 54372.0  0.382765 -0.278419  0.000000 0.880894
60311 54382.0  0.379080 -0.275666  0.000000 0.883350
60311 54392.0  0.375384 -0.272906  0.000000 0.885782
60311 54402.0  0.371678 -0.270140  0.000000 0.888189
60311 54412.0  0.367962 -0.267366  0.000000 0.890573
60311 54422.0  0.364235 -0.264585  0.000000 0.892932
60311 54432.0  0.360499 -0.261797  0.000000 0.895267
60311 54442.0  0.356753 -0.259002  0.000000 0.897578
60311 54452.0  0.352996 -0.256200  0.000000 0.899864
60311 54462.0  0.349230 -0.253392  0.000000 0.902126
60311 54472.0  0.345455 -0.250577  0.000000 0.904363
60311 54482.0  0.341669 -0.247756  0.000000 0.906575
60311 54492.0  0.337875 -0.244928  0.000000 0.908763
60311 54502.0  0.334071 -0.242094  0.000000 0.910927
60311 54512.0  0.330257 -0.239253  0.000000 0.913065
60311 54522.0  0.326435 -0.236406  0.000000 0.915179
60311 54532.0  0.322604 -0.233553  0.000000 0.917268
60311 54542.0  0.318763 -0.230694  0.000000 0.919331
60311 54552.0  0.314914 -0.227829  0.000000 0.921370
60311 54562.0  0.311056 -0.224958  0.000000 0.923384
60311 54572.0  0.307190 -0.222081  0.000000 0.925373
60311 54582.0  0.303315 -0.219198  0.000000 0.927336
60311 54592.0  0.299432 -0.216310  0.000000 0.929274
60311 54602.0  0.295540 -0.213416  0.000000 0.931187
60311 54612.0  0.291640 -0.210516  0.000000 0.933075
60311 54622.0  0.287733 -0.207611  0.000000 0.934937
60311 54632.0  0.283817 -0.204700  0.000000 0.936774
60311 54642.0  0.279893 -0.201785  0.000000 0.938586
60311 54652.0  0.275962 -0.198863  0.000000 0.940371
60311 54662.0  0.272023 -0.195937  0.000000 0.942132
60311 54672.0  0.268076 -0.193006  0.000000 0.943867
60311 54682.0  0.264122 -0.190069  0.000000 0.945576
60311 54692.0  0.260161 -0.187128  0.000000 0.947259
60311 54702.0  0.256192 -0.184182  0.000000 0.948917
60311 54712.0  0.252217 -0.181231  0.000000 0.950548
60311 54722.0  0.248234 -0.178275  0.000000 0.952154
60311 54732.0  0.244245 -0.175315  0.000000 0.953734
60311 54742.0  0.240248 -0.172350  0.000000 0.955289
60311 54752.0  0.236245 -0.169380  0.000000 0.956817
60311 54762.0  0.232236 -0.166407  0.000000 0.958319
60311 54772.0  0.228220 -0.163429  0.000000 0.959795
60311 54782.0  0.224198 -0.160446  0.000000 0.961245
60311 54792.0  0.220169 -0.157460  0.000000 0.962669
60311 54802.0  0.216135 -0.154470  0.000000 0.964067
60311 54812.0  0.212094 -0.151475  0.000000 0.965438
60311 54822.0  0.208048 -0.148477  0.000000 0.966784
60311 54832.0  0.203996 -0.145475  0.000000 0.968103
60311 54842.0  0.199938 -0.142469  0.000000 0.969395
60311 54852.0  0.195874 -0.139459  0.000000 0.970662
60311 54862.0  0.191805 -0.136446  0.000000 0.971902
60311 54872.0  0.187731 -0.133429  0.000000 0.973115
60311 54882.0  0.183652 -0.130409  0.000000 0.974303
60311 54892.0  0.179567 -0.127386  0.000000 0.975463
60311 54902.0  0.175477 -0.124359  0.000000 0.976597
60311 54912.0  0.171383 -0.121330  0.000000 0.977705
60311 54922.0  0.167283 -0.118297  0.000000 0.978786
60311 54932.0  0.163180 -0.115261  0.000000 0.979841
60311 54942.0  0.159071 -0.112222  0.000000 0.980868
60311 54952.0  0.154958 -0.109180  0.000000 0.981870
60311 54962.0  0.150841 -0.106136  0.000000 0.982844
60311 54972.0  0.146719 -0.103088  0.000000 0.983792
60311 54982.0  0.142593 -0.100039  0.000000 0.984713
60311 54992.0  0.138464 -0.096986  0.000000 0.985607
60311 55002.0  0.134330 -0.093932  0.000000 0.986475
60311 55012.0  0.130193 -0.090875  0.000000 0.987315
60311 55022.0  0.126052 -0.087815  0.000000 0.988129
60311 55032.0  0.121907 -0.084754  0.000000 0.988916
60311 55042.0  0.117759 -0.081690  0.000000 0.989676
60311 55052.0  0.113608 -0.078624  0.000000 0.990410
60311 55062.0  0.109454 -0.075557  0.000000 0.991116
60311 55072.0  0.105296 -0.072487  0.000000 0.991796
60311 55082.0  0.101135 -0.069416  0.000000 0.992448
60311 55092.0  0.096972 -0.066343  0.000000 0.993074
60311 55102.0  0.092806 -0.063268  0.000000 0.993672
60311 55112.0  0.088637 -0.060192  0.000000 0.994244
60311 55122.0  0.084465 -0.057114  0.000000 0.994788
60311 55132.0  0.080291 -0.054036  0.000000 0.995306
60311 55142.0  0.076115 -0.050955  0.000000 0.995796
60311 55152.0  0.071937 -0.047874  0.000000 0.996260
60311 55162.0  0.067756 -0.044791  0.000000 0.996696
60311 55172.0  0.063574 -0.041708  0.000000 0.997105
60311 55182.0  0.059390 -0.038623  0.000000 0.997487
60311 55192.0  0.055204 -0.035538  0.000000 0.997842
60311 55202.0  0.051016 -0.032452  0.000000 0.998170
60311 55212.0  0.046827 -0.029365  0.000000 0.998471
60311 55222.0  0.042636 -0.026277  0.000000 0.998745
60311 55232.0  0.038444 -0.023189  0.000000 0.998992
60311 55242.0  0.034251 -0.020101  0.000000 0.999211
60311 55252.0  0.030057 -0.017012  0.000000 0.999403
60311 55262.0  0.025862 -0.013923  0.000000 0.999569
60311 55272.0  0.021666 -0.010833  0.000000 0.999707
60311 55282.0  0.017470 -0.007744  0.000000 0.999817
60311 55292.0  0.013272 -0.004654  0.000000 0.999901
60311 55302.0  0.009075 -0.001565  0.000000 0.999958
60311 55312.0  0.004877  0.001524 -0.000000 0.999987
60311 55322.0  0.000678  0.004613 -0.000000 0.999989
60311 55332.0 -0.003520  0.007702  0.000000 0.999964
60311 55342.0 -0.007719  0.010791  0.000000 0.999912
60311 55352.0 -0.011918  0.013878  0.000000 0.999833
60311 55362.0 -0.016116  0.016966  0.000000 0.999726
60311 55372.0 -0.020314  0.020053  0.000000 0.999593
60311 55382.0 -0.024512  0.023139  0.000000 0.999432
60311 55392.0 -0.028709  0.026224  0.000000 0.999244
60311 55402.0 -0.032905  0.029308  0.000000 0.999029
60311 55412.0 -0.037101  0.032392  0.000000 0.998786
60311 55422.0 -0.041296  0.035474  0.000000 0.998517
60311 55432.0 -0.045490  0.038555  0.000000 0.998221
60311 55442.0 -0.049682  0.041635  0.000000 0.997897
60311 55452.0 -0.053874  0.044714  0.000000 0.997546
60311 55462.0 -0.058064  0.047791  0.000000 0.997168
60311 55472.0 -0.062253  0.050867  0.000000 0.996763
60311 55482.0 -0.066440  0.053941  0.000000 0.996331
60311 55492.0 -0.070626  0.057014  0.000000 0.995872
60311 55502.0 -0.074810  0.060085  0.000000 0.995386
60311 55512.0 -0.078992  0.063154  0.000000 0.994873
60311 55522.0 -0.083172  0.066221  0.000000 0.994333
60311 55532.0 -0.087350  0.069286  0.000000 0.993765
60311 55542.0 -0.091525  0.072349  0.000000 0.993171
60311 55552.0 -0.095698  0.075410  0.000000 0.992550
60311 55562.0 -0.099869  0.078469  0.000000 0.991902
60311 55572.0 -0.104038  0.081526  0.000000 0.991226
60311 55582.0 -0.108203  0.084580  0.000000 0.990524
60311 55592.0 -0.112366  0.087631  0.000000 0.989795
60311 55602.0 -0.116526  0.090681  0.000000 0.989039
60311 55612.0 -0.120683  0.093727  0.000000 0.988256
60311 55622.0 -0.124837  0.096771  0.000000 0.987447
60311 55632.0 -0.128987  0.099812  0.000000 0.986610
60311 55642.0 -0.133135  0.102850  0.000000 0.985747
60311 55652.0 -0.137278  0.105885  0.000000 0.984857
60311 55662.0 -0.141419  0.108917  0.000000 0.983940
60311 55672.0 -0.145555  0.111946  0.000000 0.982996
60311 55682.0 -0.149688  0.114972  0.000000 0.982026
60311 55692.0 -0.153817  0.117994  0.000000 0.981029
60311 55702.0 -0.157941  0.121013  0.000000 0.980005
60311 55712.0 -0.162062  0.124029  0.000000 0.978955
60311 55722.0 -0.166178  0.127041  0.000000 0.977878
60311 55732.0 -0.170291  0.130049  0.000000 0.976774
60311 55742.0 -0.174398  0.133054  0.000000 0.975644
60311 55752.0 -0.178501  0.136055  0.000000 0.974488
60311 55762.0 -0.182600  0.139052  0.000000 0.973305
60311 55772.0 -0.186693  0.142045  0.000000 0.972095
60311 55782.0 -0.190782  0.145034  0.000000 0.970859
60311 55792.0 -0.194865  0.148019  0.000000 0.969597
60311 55802.0 -0.198944  0.150999  0.000000 0.968308
60311 55812.0 -0.203017  0.153976  0.000000 0.966993
60311 55822.0 -0.207085  0.156948  0.000000 0.965652
60311 55832.0 -0.211148  0.159915  0.000000 0.964284
60311 55842.0 -0.215205  0.162879  0.000000 0.962890
60311 55852.0 -0.219256  0.165837  0.000000 0.961470
60311 55862.0 -0.223301  0.168791  0.000000 0.960024
60311 55872.0 -0.227341  0.171740  0.000000 0.958552
60311 55882.0 -0.231374  0.174684  0.000000 0.957053
60311 55892.0 -0.235402  0.177623  0.000000 0.955529
60311 55902.0 -0.239423  0.180558  0.000000 0.953979
60311 55912.0 -0.243438  0.183487  0.000000 0.952403
60311 55922.0 -0.247446  0.186411  0.000000 0.950800
60311 55932.0 -0.251448  0.189329  0.000000 0.949172
60311 55942.0 -0.255444  0.192243  0.000000 0.947518
60311 55952.0 -0.259432  0.195151  0.000000 0.945839
60311 55962.0 -0.263414  0.198053  0.000000 0.944134
60311 55972.0 -0.267389  0.200950  0.000000 0.942403
60311 55982.0 -0.271356  0.203841  0.000000 0.940646
60311 55992.0 -0.275317  0.206727  0.000000 0.938864
60311 56002.0 -0.279270  0.209606  0.000000 0.937056
60311 56012.0 -0.283215  0.212480  0.000000 0.935223
60311 56022.0 -0.287154  0.215348  0.000000 0.933364
60311 56032.0 -0.291084  0.218210  0.000000 0.931480
60311 56042.0 -0.295007  0.221065  0.000000 0.929570
60311 56052.0 -0.298922  0.223915  0.000000 0.927636
60311 56062.0 -0.302829  0.226758  0.000000 0.925676
60311 56072.0 -0.306728  0.229594  0.000000 0.923691
60311 56082.0 -0.310619  0.232425  0.000000 0.921680
60311 56092.0 -0.314502  0.235248  0.000000 0.919645
60311 56102.0 -0.318376  0.238066  0.000000 0.917585
60311 56112.0 -0.322242  0.240876  0.000000 0.915499
60311 56122.0 -0.326099  0.243680  0.000000 0.913389
60311 56132.0 -0.329948  0.246477  0.000000 0.911254
60311 56142.0 -0.333788  0.249267  0.000000 0.909094
60311 56152.0 -0.337619  0.252049  0.000000 0.906909
60311 56162.0 -0.341441  0.254825  0.000000 0.904700
60311 56172.0 -0.345254  0.257594  0.000000 0.902466
60311 56182.0 -0.349058  0.260356  0.000000 0.900208
60311 56192.0 -0.352852  0.263110  0.000000 0.897925
60311 56202.0 -0.356637  0.265857  0.000000 0.895617
60311 56212.0 -0.360413  0.268596  0.000000 0.893285
60311 56222.0 -0.364179  0.271328  0.000000 0.890929
60311 56232.0 -0.367935  0.274052  0.000000 0.888549
60311 56242.0 -0.371682  0.276768  0.000000 0.886144
60311 56252.0 -0.375418  0.279477  0.000000 0.883716
60311 56262.0 -0.379145  0.282178  0.000000 0.881263
60311 56272.0 -0.382862  0.284871  0.000000 0.878786
60311 56282.0 -0.386568  0.287556  0.000000 0.876286
60311 56292.0 -0.390264  0.290233  0.000000 0.873761
60311 56302.0 -0.393950  0.292902  0.000000 0.871213
60311 56312.0 -0.397625  0.295562  0.000000 0.868641
60311 56322.0 -0.401290  0.298214  0.000000 0.866045
60311 56332.0 -0.404944  0.300858  0.000000 0.863426
60311 56342.0 -0.408587  0.303494  0.000000 0.860784
60311 56352.0 -0.412219  0.306121  0.000000 0.858117
60311 56362.0 -0.415840  0.308739  0.000000 0.855428
60311 56372.0 -0.419451  0.311349  0.000000 0.852715
60311 56382.0 -0.423050  0.313950  0.000000 0.849979
60311 56392.0 -0.426638  0.316542  0.000000 0.847220
60311 56402.0 -0.430214  0.319125  0.000000 0.844438
60311 56412.0 -0.433779  0.321699  0.000000 0.841633
60311 56422.0 -0.437332  0.324264  0.000000 0.838805
60311 56432.0 -0.440874  0.326820  0.000000 0.835954
60311 56442.0 -0.444404  0.329367  0.000000 0.833080
60311 56452.0 -0.447922  0.331905  0.000000 0.830184
60311 56462.0 -0.451429  0.334433  0.000000 0.827265
60311 56472.0 -0.454923  0.336952  0.000000 0.824323
60311 56482.0 -0.458405  0.339462  0.000000 0.821359
60311 56492.0 -0.461875  0.341962  0.000000 0.818373
60311 56502.0 -0.465332  0.344452  0.000000 0.815364
60311 56512.0 -0.468778  0.346932  0.000000 0.812333
60311 56522.0 -0.472210  0.349403  0.000000 0.809280
60311 56532.0 -0.475630  0.351864  0.000000 0.806205
60311 56542.0 -0.479038  0.354315  0.000000 0.803109
60311 56552.0 -0.482433  0.356757  0.000000 0.799990
60311 56562.0 -0.485814  0.359188  0.000000 0.796849
60311 56572.0 -0.489183  0.361609  0.000000 0.793687
60311 56582.0 -0.492539  0.364019  0.000000 0.790503
60311 56592.0 -0.495882  0.366420  0.000000 0.787298
60311 56602.0 -0.499212  0.368810  0.000000 0.784071
60311 56612.0 -0.502528  0.371190  0.000000 0.780823
60311 56622.0 -0.505831  0.373559  0.000000 0.777553
60311 56632.0 -0.509120  0.375918  0.000000 0.774262
60311 56642.0 -0.512396  0.378266  0.000000 0.770951
60311 56652.0 -0.515658  0.380604  0.000000 0.767618
60311 56662.0 -0.518907  0.382931  0.000000 0.764264
60311 56672.0 -0.522141  0.385246  0.000000 0.760890
60311 56682.0 -0.525362  0.387552  0.000000 0.757495
60311 56692.0 -0.528569  0.389846  0.000000 0.754079
60311 56702.0 -0.531762  0.392129  0.000000 0.750643
60311 56712.0 -0.534941  0.394401  0.000000 0.747186
60311 56722.0 -0.538105  0.396662  0.000000 0.743709
60311 56732.0 -0.541255  0.398911  0.000000 0.740211
60311 56742.0 -0.544391  0.401150  0.000000 0.736694
60311 56752.0 -0.547512  0.403377  0.000000 0.733156
60311 56762.0 -0.550619  0.405592  0.000000 0.729599
60311 56772.0 -0.553711  0.407796  0.000000 0.726021
60311 56782.0 -0.556788  0.409989  0.000000 0.722424
60311 56792.0 -0.559850  0.412170  0.000000 0.718807
60311 56802.0 -0.562898  0.414339  0.000000 0.715171
60311 56812.0 -0.565931  0.416496  0.000000 0.711515
60311 56822.0 -0.568948  0.418642  0.000000 0.707840
60311 56832.0 -0.571951  0.420775  0.000000 0.704145
60311 56842.0 -0.574938  0.422897  0.000000 0.700431
60311 56852.0 -0.577911  0.425007  0.000000 0.696698
60311 56862.0 -0.580867  0.427104  0.000000 0.692947
60311 56872.0 -0.583809  0.429190  0.000000 0.689176
60311 56882.0 -0.586735  0.431263  0.000000 0.685387
60311 56892.0 -0.589645  0.433324  0.000000 0.681578
60311 56902.0 -0.592540  0.435372  0.000000 0.677752
60311 56912.0 -0.595419  0.437408  0.000000 0.673907
60311 56922.0 -0.598282  0.439432  0.000000 0.670043
60311 56932.0 -0.601130  0.441443  0.000000 0.666162
60311 56942.0 -0.603961  0.443441  0.000000 0.662262
60311 56952.0 -0.606777  0.445427  0.000000 0.658344
60311 56962.0 -0.609576  0.447400  0.000000 0.654408
60311 56972.0 -0.612360  0.449360  0.000000 0.650454
60311 56982.0 -0.615127  0.451308  0.000000 0.646483
60311 56992.0 -0.617878  0.453242  0.000000 0.642494
60311 57002.0 -0.620612  0.455163  0.000000 0.638488
60311 57012.0 -0.623331  0.457071  0.000000 0.634464
60311 57022.0 -0.626032  0.458967  0.000000 0.630423
60311 57032.0 -0.628718  0.460848  0.000000 0.626365
60311 57042.0 -0.631386  0.462717  0.000000 0.622289
60311 57052.0 -0.634039  0.464572  0.000000 0.618197
60311 57062.0 -0.636674  0.466414  0.000000 0.614088
60311 57072.0 -0.639292  0.468242  0.000000 0.609962
60311 57082.0 -0.641894  0.470057  0.000000 0.605820
60311 57092.0 -0.644479  0.471858  0.000000 0.601661
60311 57102.0 -0.647047  0.473646  0.000000 0.597486
60311 57112.0 -0.649598  0.475420  0.000000 0.593295
60311 57122.0 -0.652132  0.477180  0.000000 0.589087
60311 57132.0 -0.654649  0.478926  0.000000 0.584863
60311 57142.0 -0.657149  0.480658  0.000000 0.580624
60311 57152.0 -0.659631  0.482376  0.000000 0.576368
60311 57162.0 -0.662096  0.484080  0.000000 0.572097
60311 57172.0 -0.664544  0.485770  0.000000 0.567811
60311 57182.0 -0.666975  0.487446  0.000000 0.563508
60311 57192.0 -0.669388  0.489107  0.000000 0.559191
60311 57202.0 -0.671783  0.490754  0.000000 0.554858
60311 57212.0 -0.674161  0.492387  0.000000 0.550511
60311 57222.0 -0.676522  0.494005  0.000000 0.546148
60311 57232.0 -0.678865  0.495608  0.000000 0.541770
60311 57242.0 -0.681190  0.497197  0.000000 0.537378
60311 57252.0 -0.683497  0.498772  0.000000 0.532971
60311 57262.0 -0.685787  0.500331  0.000000 0.528550
60311 57272.0 -0.688059  0.501876  0.000000 0.524114
60311 57282.0 -0.690313  0.503405  0.000000 0.519664
60311 57292.0 -0.692550  0.504920  0.000000 0.515200
60311 57302.0 -0.694768  0.506420  0.000000 0.510721
60311 57312.0 -0.696969  0.507904  0.000000 0.506229
60311 57322.0 -0.699151  0.509373  0.000000 0.501723
60311 57332.0 -0.701316  0.510827  0.000000 0.497204
60311 57342.0 -0.703462  0.512266  0.000000 0.492671
60311 57352.0 -0.705591  0.513689  0.000000 0.488124
60311 57362.0 -0.707701  0.515096  0.000000 0.483565
60311 57372.0 -0.709793  0.516488  0.000000 0.478992
60311 57382.0 -0.711868  0.517864  0.000000 0.474406
60311 57392.0 -0.713923  0.519225  0.000000 0.469807
60311 57402.0 -0.715961  0.520569  0.000000 0.465196
60311 57412.0 -0.717981  0.521898  0.000000 0.460571
60311 57422.0 -0.719982  0.523210  0.000000 0.455935
60311 57432.0 -0.721966  0.524506  0.000000 0.451286
60311 57442.0 -0.723930  0.525786  0.000000 0.446624
60311 57452.0 -0.725877  0.527050  0.000000 0.441951
60311 57462.0 -0.727806  0.528297  0.000000 0.437265
60311 57472.0 -0.729716  0.529528  0.000000 0.432568
60311 57482.0 -0.731608  0.530742  0.000000 0.427859
60311 57492.0 -0.733481  0.531939  0.000000 0.423138
60311 57502.0 -0.735337  0.533119  0.000000 0.418406
60311 57512.0 -0.737174  0.534283  0.000000 0.413662
60311 57522.0 -0.738993  0.535429  0.000000 0.408907
60311 57532.0 -0.740794  0.536558  0.000000 0.404141
60311 57542.0 -0.742577  0.537669  0.000000 0.399364
60311 57552.0 -0.744341  0.538763  0.000000 0.394576
60311 57562.0 -0.746087  0.539840  0.000000 0.389778
60311 57572.0 -0.747815  0.540899  0.000000 0.384969
60311 57582.0 -0.749526  0.541939  0.000000 0.380149
60311 57592.0 -0.751218  0.542962  0.000000 0.375319
60311 57602.0 -0.752892  0.543966  0.000000 0.370479
60311 57612.0 -0.754548  0.544952  0.000000 0.365629
60311 57622.0 -0.756186  0.545920  0.000000 0.360769
60311 57632.0 -0.757806  0.546869  0.000000 0.355899
60311 57642.0 -0.759409  0.547798  0.000000 0.351019
60311 57652.0 -0.760994  0.548709  0.000000 0.346130
60311 57662.0 -0.762562  0.549600  0.000000 0.341232
60311 57672.0 -0.764112  0.550472  0.000000 0.336324
60311 57682.0 -0.765644  0.551324  0.000000 0.331407
60311 57692.0 -0.767159  0.552156  0.000000 0.326482
60311 57702.0 -0.768658  0.552968  0.000000 0.321547
60311 57712.0 -0.770139  0.553759  0.000000 0.316604
60311 57722.0 -0.771603  0.554529  0.000000 0.311652
60311 57732.0 -0.773050  0.555278  0.000000 0.306691
60311 57742.0 -0.774481  0.556006  0.000000 0.301722
60311 57752.0 -0.775896  0.556712  0.000000 0.296746
60311 57762.0 -0.777294  0.557395  0.000000 0.291761
60311 57772.0 -0.778677  0.558056  0.000000 0.286768
60311 57782.0 -0.780043  0.558695  0.000000 0.281767
60311 57792.0 -0.781395  0.559309  0.000000 0.276759
60311 57802.0 -0.782731  0.559900  0.000000 0.271743
60311 57812.0 -0.784052  0.560467  0.000000 0.266720
60311 57822.0 -0.785358  0.561009  0.000000 0.261690
60311 57832.0 -0.786651  0.561525  0.000000 0.256652
60311 57842.0 -0.787930  0.562015  0.000000 0.251608
60311 57852.0 -0.789195  0.562478  0.000000 0.246557
60311 57862.0 -0.790447  0.562913  0.000000 0.241499
60311 57872.0 -0.791687  0.563321  0.000000 0.236435
60311 57882.0 -0.792915  0.563699  0.000000 0.231364
60311 57892.0 -0.794132  0.564046  0.000000 0.226287
60311 57902.0 -0.795338  0.564363  0.000000 0.221204
60311 57912.0 -0.796535  0.564647  0.000000 0.216115
60311 57922.0 -0.797722  0.564898  0.000000 0.211020
60311 57932.0 -0.798902  0.565113  0.000000 0.205920
60311 57942.0 -0.800074  0.565292  0.000000 0.200814
60311 57952.0 -0.801240  0.565433  0.000000 0.195703
60311 57962.0 -0.802401  0.565534  0.000000 0.190586
60311 57972.0 -0.803559  0.565593  0.000000 0.185464
60311 57982.0 -0.804715  0.565608  0.000000 0.180337
60311 57992.0 -0.805871  0.565575  0.000000 0.175206
60311 58002.0 -0.807028  0.565493  0.000000 0.170070
60311 58012.0 -0.808189  0.565358  0.000000 0.164929
60311 58022.0 -0.809356  0.565166  0.000000 0.159784
60311 58032.0 -0.810532  0.564913  0.000000 0.154635
60311 58042.0 -0.811719  0.564595  0.000000 0.149481
60311 58052.0 -0.812923  0.564205  0.000000 0.144324
60311 58062.0 -0.814145  0.563739  0.000000 0.139163
60311 58072.0 -0.815392  0.563187  0.000000 0.133998
60311 58082.0 -0.816669  0.562543  0.000000 0.128830
60311 58092.0 -0.817981  0.561797  0.000000 0.123659
60311 58102.0 -0.819337  0.560936  0.000000 0.118484
60311 58112.0 -0.820744  0.559947  0.000000 0.113307
60311 58122.0 -0.822214  0.558814  0.000000 0.108127
60311 58132.0 -0.823758  0.557517  0.000000 0.102944
60311 58142.0 -0.825392  0.556032  0.000000 0.097759
60311 58152.0 -0.827133  0.554330  0.000000 0.092572
60311 58162.0 -0.829004  0.552374  0.000000 0.087383
60311 58172.0 -0.831032  0.550118  0.000000 0.082192
60311 58182.0 -0.833253  0.547504  0.000000 0.077000
60311 58192.0 -0.835709  0.544457  0.000000 0.071807
60311 58202.0 -0.838460  0.540877  0.000000 0.066613
60311 58212.0 -0.841580  0.536629  0.000000 0.061418
60311 58222.0 -0.845172  0.531529  0.000000 0.056225
60311 58232.0 -0.849376  0.525316  0.000000 0.051032
60311 58242.0 -0.854389  0.517608  0.000000 0.045841
60311 58252.0 -0.860501  0.507823  0.000000 0.040654
60311 58262.0 -0.868151  0.495031  0.000000 0.035473
60311 58272.0 -0.878028  0.477649  0.000000 0.030301
60311 58282.0 -0.891280  0.452756  0.000000 0.025146
60311 58292.0 -0.909897  0.414351  0.000000 0.020021
60311 58302.0 -0.937364  0.348030  0.000000 0.014956
60311 58312.0 -0.977554  0.210446  0.000000 0.010045
60311 58322.0 -0.985197 -0.171332  0.000000 0.005704
60311 58332.0 -0.329268 -0.944227  0.000000 0.004309
60311 58342.0  0.362225 -0.932059  0.000000 0.007681
60311 58352.0  0.563014 -0.826354  0.000000 0.012403
60311 58362.0  0.642387 -0.766182  0.000000 0.017408
60311 58372.0  0.683362 -0.729732  0.000000 0.022509
60311 58382.0  0.708060 -0.705611  0.000000 0.027651
60311 58392.0  0.724464 -0.688531  0.000000 0.032815
60311 58402.0  0.736097 -0.675809  0.000000 0.037992
60311 58412.0  0.744739 -0.665957  0.000000 0.043176
60311 58422.0  0.751384 -0.658090  0.000000 0.048365
60311 58432.0  0.756628 -0.651648  0.000000 0.053557
60311 58442.0  0.760850 -0.646263  0.000000 0.058750
60311 58452.0  0.764301 -0.641681  0.000000 0.063944
60311 58462.0  0.767157 -0.637723  0.000000 0.069138
60311 58472.0  0.769540 -0.634257  0.000000 0.074331
60311 58482.0  0.771543 -0.631187  0.000000 0.079524
60311 58492.0  0.773233 -0.628438  0.000000 0.084715
