start,end,start_epoch,end_epoch,duration,partial,timedelta,seconds,duration_minutes
2029-01-10 05:54:44+00:00,2029-01-10 06:14:54+00:00,915990889.0,915992099.0,1210.0,False,70 days 05:54:44,6069284.0,20.166666666666668
2029-01-10 07:29:38+00:00,2029-01-10 07:49:38+00:00,915996583.0,915997783.0,1200.0,False,70 days 07:29:38,6074978.0,20.0
2029-01-10 09:04:22+00:00,2029-01-10 09:24:22+00:00,916002267.0,916003467.0,1200.0,False,70 days 09:04:22,6080662.0,20.0
2029-01-10 10:39:06+00:00,2029-01-10 10:59:06+00:00,916007951.0,916009151.0,1200.0,False,70 days 10:39:06,6086346.0,20.0
2029-01-10 12:14:00+00:00,2029-01-10 12:34:00+00:00,916013645.0,916014845.0,1200.0,False,70 days 12:14:00,6092040.0,20.0
2029-01-10 13:48:44+00:00,2029-01-10 14:08:44+00:00,916019329.0,916020529.0,1200.0,False,70 days 13:48:44,6097724.0,20.0
2029-01-10 15:23:38+00:00,2029-01-10 15:43:28+00:00,916025023.0,916026213.0,1190.0,False,70 days 15:23:38,6103418.0,19.833333333333332
2029-01-10 16:58:22+00:00,2029-01-10 17:18:22+00:00,916030707.0,916031907.0,1200.0,False,70 days 16:58:22,6109102.0,20.0
2029-01-10 18:33:06+00:00,2029-01-10 18:53:06+00:00,916036391.0,916037591.0,1200.0,False,70 days 18:33:06,6114786.0,20.0
2029-01-10 20:08:00+00:00,2029-01-10 20:27:50+00:00,916042085.0,916043275.0,1190.0,False,70 days 20:08:00,6120480.0,19.833333333333332
2029-01-10 21:42:44+00:00,2029-01-10 22:02:44+00:00,916047769.0,916048969.0,1200.0,False,70 days 21:42:44,6126164.0,20.0
2029-01-10 23:17:38+00:00,2029-01-10 23:37:28+00:00,916053463.0,916054653.0,1190.0,False,70 days 23:17:38,6131858.0,19.833333333333332
2029-01-11 00:52:22+00:00,2029-01-11 01:12:12+00:00,916059147.0,916060337.0,1190.0,False,71 days 00:52:22,6137542.0,19.833333333333332
2029-01-11 02:27:06+00:00,2029-01-11 02:47:06+00:00,916064831.0,916066031.0,1200.0,False,71 days 02:27:06,6143226.0,20.0
2029-01-11 04:02:00+00:00,2029-01-11 04:21:50+00:00,916070525.0,916071715.0,1190.0,False,71 days 04:02:00,6148920.0,19.833333333333332
2029-01-11 05:36:44+00:00,2029-01-11 05:56:34+00:00,916076209.0,916077399.0,1190.0,False,71 days 05:36:44,6154604.0,19.833333333333332
2029-01-11 07:11:28+00:00,2029-01-11 07:31:28+00:00,916081893.0,916083093.0,1200.0,False,71 days 07:11:28,6160288.0,20.0
2029-01-11 08:46:22+00:00,2029-01-11 09:06:12+00:00,916087587.0,916088777.0,1190.0,False,71 days 08:46:22,6165982.0,19.833333333333332
2029-01-11 10:21:06+00:00,2029-01-11 10:40:56+00:00,916093271.0,916094461.0,1190.0,False,71 days 10:21:06,6171666.0,19.833333333333332
2029-01-11 11:56:00+00:00,2029-01-11 12:15:50+00:00,916098965.0,916100155.0,1190.0,False,71 days 11:56:00,6177360.0,19.833333333333332
2029-01-11 13:30:44+00:00,2029-01-11 13:50:34+00:00,916104649.0,916105839.0,1190.0,False,71 days 13:30:44,6183044.0,19.833333333333332
2029-01-11 15:05:28+00:00,2029-01-11 15:25:18+00:00,916110333.0,916111523.0,1190.0,False,71 days 15:05:28,6188728.0,19.833333333333332
2029-01-11 16:40:22+00:00,2029-01-11 17:00:12+00:00,916116027.0,916117217.0,1190.0,False,71 days 16:40:22,6194422.0,19.833333333333332
2029-01-11 18:15:06+00:00,2029-01-11 18:34:56+00:00,916121711.0,916122901.0,1190.0,False,71 days 18:15:06,6200106.0,19.833333333333332
2029-01-11 19:49:50+00:00,2029-01-11 20:09:40+00:00,916127395.0,916128585.0,1190.0,False,71 days 19:49:50,6205790.0,19.833333333333332
2029-01-11 21:24:44+00:00,2029-01-11 21:44:24+00:00,916133089.0,916134269.0,1180.0,False,71 days 21:24:44,6211484.0,19.666666666666668
2029-01-11 22:59:28+00:00,2029-01-11 23:19:18+00:00,916138773.0,916139963.0,1190.0,False,71 days 22:59:28,6217168.0,19.833333333333332
2029-01-12 00:34:22+00:00,2029-01-12 00:54:02+00:00,916144467.0,916145647.0,1180.0,False,72 days 00:34:22,6222862.0,19.666666666666668
2029-01-12 02:09:06+00:00,2029-01-12 02:28:46+00:00,916150151.0,916151331.0,1180.0,False,72 days 02:09:06,6228546.0,19.666666666666668
2029-01-12 03:43:50+00:00,2029-01-12 04:03:40+00:00,916155835.0,916157025.0,1190.0,False,72 days 03:43:50,6234230.0,19.833333333333332
2029-01-12 05:18:44+00:00,2029-01-12 05:38:24+00:00,916161529.0,916162709.0,1180.0,False,72 days 05:18:44,6239924.0,19.666666666666668
2029-01-12 06:53:28+00:00,2029-01-12 07:13:08+00:00,916167213.0,916168393.0,1180.0,False,72 days 06:53:28,6245608.0,19.666666666666668
2029-01-12 08:28:12+00:00,2029-01-12 08:48:02+00:00,916172897.0,916174087.0,1190.0,False,72 days 08:28:12,6251292.0,19.833333333333332
2029-01-12 10:03:06+00:00,2029-01-12 10:22:46+00:00,916178591.0,916179771.0,1180.0,False,72 days 10:03:06,6256986.0,19.666666666666668
2029-01-12 11:37:50+00:00,2029-01-12 11:57:30+00:00,916184275.0,916185455.0,1180.0,False,72 days 11:37:50,6262670.0,19.666666666666668
2029-01-12 13:12:44+00:00,2029-01-12 13:32:24+00:00,916189969.0,916191149.0,1180.0,False,72 days 13:12:44,6268364.0,19.666666666666668
2029-01-12 14:47:28+00:00,2029-01-12 15:07:08+00:00,916195653.0,916196833.0,1180.0,False,72 days 14:47:28,6274048.0,19.666666666666668
2029-01-12 16:22:12+00:00,2029-01-12 16:41:52+00:00,916201337.0,916202517.0,1180.0,False,72 days 16:22:12,6279732.0,19.666666666666668
2029-01-12 17:57:06+00:00,2029-01-12 18:16:46+00:00,916207031.0,916208211.0,1180.0,False,72 days 17:57:06,6285426.0,19.666666666666668
2029-01-12 19:31:50+00:00,2029-01-12 19:51:30+00:00,916212715.0,916213895.0,1180.0,False,72 days 19:31:50,6291110.0,19.666666666666668
2029-01-12 21:06:34+00:00,2029-01-12 21:26:14+00:00,916218399.0,916219579.0,1180.0,False,72 days 21:06:34,6296794.0,19.666666666666668
2029-01-12 22:41:28+00:00,2029-01-12 23:01:08+00:00,916224093.0,916225273.0,1180.0,False,72 days 22:41:28,6302488.0,19.666666666666668
2029-01-13 00:16:12+00:00,2029-01-13 00:35:52+00:00,916229777.0,916230957.0,1180.0,False,73 days 00:16:12,6308172.0,19.666666666666668
2029-01-13 01:51:06+00:00,2029-01-13 02:10:36+00:00,916235471.0,916236641.0,1170.0,False,73 days 01:51:06,6313866.0,19.5
2029-01-13 03:25:50+00:00,2029-01-13 03:45:20+00:00,916241155.0,916242325.0,1170.0,False,73 days 03:25:50,6319550.0,19.5
2029-01-13 05:00:34+00:00,2029-01-13 05:20:14+00:00,916246839.0,916248019.0,1180.0,False,73 days 05:00:34,6325234.0,19.666666666666668
2029-01-13 06:35:28+00:00,2029-01-13 06:54:58+00:00,916252533.0,916253703.0,1170.0,False,73 days 06:35:28,6330928.0,19.5
2029-01-13 08:10:12+00:00,2029-01-13 08:29:42+00:00,916258217.0,916259387.0,1170.0,False,73 days 08:10:12,6336612.0,19.5
2029-01-13 09:45:06+00:00,2029-01-13 10:04:36+00:00,916263911.0,916265081.0,1170.0,False,73 days 09:45:06,6342306.0,19.5
2029-01-13 11:19:50+00:00,2029-01-13 11:39:20+00:00,916269595.0,916270765.0,1170.0,False,73 days 11:19:50,6347990.0,19.5
2029-01-13 12:54:34+00:00,2029-01-13 13:14:04+00:00,916275279.0,916276449.0,1170.0,False,73 days 12:54:34,6353674.0,19.5
2029-01-13 14:29:28+00:00,2029-01-13 14:48:58+00:00,916280973.0,916282143.0,1170.0,False,73 days 14:29:28,6359368.0,19.5
2029-01-13 16:04:12+00:00,2029-01-13 16:23:42+00:00,916286657.0,916287827.0,1170.0,False,73 days 16:04:12,6365052.0,19.5
2029-01-13 17:38:56+00:00,2029-01-13 17:58:26+00:00,916292341.0,916293511.0,1170.0,False,73 days 17:38:56,6370736.0,19.5
2029-01-13 19:13:50+00:00,2029-01-13 19:33:20+00:00,916298035.0,916299205.0,1170.0,False,73 days 19:13:50,6376430.0,19.5
2029-01-13 20:48:34+00:00,2029-01-13 21:08:04+00:00,916303719.0,916304889.0,1170.0,False,73 days 20:48:34,6382114.0,19.5
2029-01-13 22:23:28+00:00,2029-01-13 22:42:48+00:00,916309413.0,916310573.0,1160.0,False,73 days 22:23:28,6387808.0,19.333333333333332
2029-01-13 23:58:12+00:00,2029-01-14 00:17:32+00:00,916315097.0,916316257.0,1160.0,False,73 days 23:58:12,6393492.0,19.333333333333332
2029-01-17 06:57:56+00:00,2029-01-17 07:16:36+00:00,916599481.0,916600601.0,1120.0,False,77 days 06:57:56,6677876.0,18.666666666666668
2029-01-17 08:32:40+00:00,2029-01-17 08:51:30+00:00,916605165.0,916606295.0,1130.0,False,77 days 08:32:40,6683560.0,18.833333333333332
2029-01-17 10:07:24+00:00,2029-01-17 10:26:14+00:00,916610849.0,916611979.0,1130.0,False,77 days 10:07:24,6689244.0,18.833333333333332
2029-01-17 11:42:18+00:00,2029-01-17 12:00:58+00:00,916616543.0,916617663.0,1120.0,False,77 days 11:42:18,6694938.0,18.666666666666668
2029-01-17 13:17:02+00:00,2029-01-17 13:35:42+00:00,916622227.0,916623347.0,1120.0,False,77 days 13:17:02,6700622.0,18.666666666666668
2029-01-17 14:51:56+00:00,2029-01-17 15:10:36+00:00,916627921.0,916629041.0,1120.0,False,77 days 14:51:56,6706316.0,18.666666666666668
2029-01-17 16:26:40+00:00,2029-01-17 16:45:20+00:00,916633605.0,916634725.0,1120.0,False,77 days 16:26:40,6712000.0,18.666666666666668
2029-01-17 18:01:24+00:00,2029-01-17 18:20:04+00:00,916639289.0,916640409.0,1120.0,False,77 days 18:01:24,6717684.0,18.666666666666668
2029-01-17 19:36:18+00:00,2029-01-17 19:54:58+00:00,916644983.0,916646103.0,1120.0,False,77 days 19:36:18,6723378.0,18.666666666666668
2029-01-17 21:11:02+00:00,2029-01-17 21:29:42+00:00,916650667.0,916651787.0,1120.0,False,77 days 21:11:02,6729062.0,18.666666666666668
2029-01-17 22:45:46+00:00,2029-01-17 23:04:26+00:00,916656351.0,916657471.0,1120.0,False,77 days 22:45:46,6734746.0,18.666666666666668
2029-01-18 00:20:40+00:00,2029-01-18 00:39:10+00:00,916662045.0,916663155.0,1110.0,False,78 days 00:20:40,6740440.0,18.5
2029-01-18 01:55:24+00:00,2029-01-18 02:14:04+00:00,916667729.0,916668849.0,1120.0,False,78 days 01:55:24,6746124.0,18.666666666666668
2029-01-18 03:30:18+00:00,2029-01-18 03:48:48+00:00,916673423.0,916674533.0,1110.0,False,78 days 03:30:18,6751818.0,18.5
2029-01-18 05:05:02+00:00,2029-01-18 05:23:32+00:00,916679107.0,916680217.0,1110.0,False,78 days 05:05:02,6757502.0,18.5
2029-01-18 06:39:46+00:00,2029-01-18 06:58:26+00:00,916684791.0,916685911.0,1120.0,False,78 days 06:39:46,6763186.0,18.666666666666668
2029-01-18 08:14:40+00:00,2029-01-18 08:33:10+00:00,916690485.0,916691595.0,1110.0,False,78 days 08:14:40,6768880.0,18.5
2029-01-18 09:49:24+00:00,2029-01-18 10:07:54+00:00,916696169.0,916697279.0,1110.0,False,78 days 09:49:24,6774564.0,18.5
2029-01-18 11:24:08+00:00,2029-01-18 11:42:38+00:00,916701853.0,916702963.0,1110.0,False,78 days 11:24:08,6780248.0,18.5
2029-01-18 12:59:02+00:00,2029-01-18 13:17:32+00:00,916707547.0,916708657.0,1110.0,False,78 days 12:59:02,6785942.0,18.5
2029-01-18 14:33:46+00:00,2029-01-18 14:52:16+00:00,916713231.0,916714341.0,1110.0,False,78 days 14:33:46,6791626.0,18.5
2029-01-18 16:08:40+00:00,2029-01-18 16:27:00+00:00,916718925.0,916720025.0,1100.0,False,78 days 16:08:40,6797320.0,18.333333333333332
2029-01-18 17:43:24+00:00,2029-01-18 18:01:44+00:00,916724609.0,916725709.0,1100.0,False,78 days 17:43:24,6803004.0,18.333333333333332
2029-01-18 19:18:08+00:00,2029-01-18 19:36:38+00:00,916730293.0,916731403.0,1110.0,False,78 days 19:18:08,6808688.0,18.5
2029-01-18 20:53:02+00:00,2029-01-18 21:11:22+00:00,916735987.0,916737087.0,1100.0,False,78 days 20:53:02,6814382.0,18.333333333333332
2029-01-18 22:27:46+00:00,2029-01-18 22:46:06+00:00,916741671.0,916742771.0,1100.0,False,78 days 22:27:46,6820066.0,18.333333333333332
2029-01-19 00:02:30+00:00,2029-01-19 00:21:00+00:00,916747355.0,916748465.0,1110.0,False,79 days 00:02:30,6825750.0,18.5
2029-01-19 01:37:24+00:00,2029-01-19 01:55:44+00:00,916753049.0,916754149.0,1100.0,False,79 days 01:37:24,6831444.0,18.333333333333332
2029-01-19 03:12:08+00:00,2029-01-19 03:30:28+00:00,916758733.0,916759833.0,1100.0,False,79 days 03:12:08,6837128.0,18.333333333333332
2029-01-19 04:47:02+00:00,2029-01-19 05:05:12+00:00,916764427.0,916765517.0,1090.0,False,79 days 04:47:02,6842822.0,18.166666666666668
2029-01-19 06:21:46+00:00,2029-01-19 06:40:06+00:00,916770111.0,916771211.0,1100.0,False,79 days 06:21:46,6848506.0,18.333333333333332
2029-01-19 07:56:30+00:00,2029-01-19 08:14:50+00:00,916775795.0,916776895.0,1100.0,False,79 days 07:56:30,6854190.0,18.333333333333332
2029-01-19 09:31:24+00:00,2029-01-19 09:49:34+00:00,916781489.0,916782579.0,1090.0,False,79 days 09:31:24,6859884.0,18.166666666666668
2029-01-19 11:06:08+00:00,2029-01-19 11:24:28+00:00,916787173.0,916788273.0,1100.0,False,79 days 11:06:08,6865568.0,18.333333333333332
2029-01-19 12:40:52+00:00,2029-01-19 12:59:12+00:00,916792857.0,916793957.0,1100.0,False,79 days 12:40:52,6871252.0,18.333333333333332
2029-01-19 14:15:46+00:00,2029-01-19 14:33:56+00:00,916798551.0,916799641.0,1090.0,False,79 days 14:15:46,6876946.0,18.166666666666668
2029-01-19 15:50:30+00:00,2029-01-19 16:08:40+00:00,916804235.0,916805325.0,1090.0,False,79 days 15:50:30,6882630.0,18.166666666666668
2029-01-19 17:25:14+00:00,2029-01-19 17:43:34+00:00,916809919.0,916811019.0,1100.0,False,79 days 17:25:14,6888314.0,18.333333333333332
2029-01-19 19:00:08+00:00,2029-01-19 19:18:18+00:00,916815613.0,916816703.0,1090.0,False,79 days 19:00:08,6894008.0,18.166666666666668
2029-01-19 20:34:52+00:00,2029-01-19 20:53:02+00:00,916821297.0,916822387.0,1090.0,False,79 days 20:34:52,6899692.0,18.166666666666668
2029-01-19 22:09:46+00:00,2029-01-19 22:27:46+00:00,916826991.0,916828071.0,1080.0,False,79 days 22:09:46,6905386.0,18.0
2029-01-19 23:44:30+00:00,2029-01-20 00:02:40+00:00,916832675.0,916833765.0,1090.0,False,79 days 23:44:30,6911070.0,18.166666666666668
2029-01-20 01:19:14+00:00,2029-01-20 01:37:24+00:00,916838359.0,916839449.0,1090.0,False,80 days 01:19:14,6916754.0,18.166666666666668
2029-01-20 02:54:08+00:00,2029-01-20 03:12:08+00:00,916844053.0,916845133.0,1080.0,False,80 days 02:54:08,6922448.0,18.0
2029-01-20 04:28:52+00:00,2029-01-20 04:47:02+00:00,916849737.0,916850827.0,1090.0,False,80 days 04:28:52,6928132.0,18.166666666666668
2029-01-20 06:03:36+00:00,2029-01-20 06:21:46+00:00,916855421.0,916856511.0,1090.0,False,80 days 06:03:36,6933816.0,18.166666666666668
2029-01-20 07:38:30+00:00,2029-01-20 07:56:30+00:00,916861115.0,916862195.0,1080.0,False,80 days 07:38:30,6939510.0,18.0
2029-01-20 09:13:14+00:00,2029-01-20 09:31:14+00:00,916866799.0,916867879.0,1080.0,False,80 days 09:13:14,6945194.0,18.0
2029-01-20 10:48:08+00:00,2029-01-20 11:06:08+00:00,916872493.0,916873573.0,1080.0,False,80 days 10:48:08,6950888.0,18.0
2029-01-20 12:22:52+00:00,2029-01-20 12:40:52+00:00,916878177.0,916879257.0,1080.0,False,80 days 12:22:52,6956572.0,18.0
2029-01-20 13:57:36+00:00,2029-01-20 14:15:36+00:00,916883861.0,916884941.0,1080.0,False,80 days 13:57:36,6962256.0,18.0
2029-01-20 15:32:30+00:00,2029-01-20 15:50:20+00:00,916889555.0,916890625.0,1070.0,False,80 days 15:32:30,6967950.0,17.833333333333332
2029-01-20 17:07:14+00:00,2029-01-20 17:25:14+00:00,916895239.0,916896319.0,1080.0,False,80 days 17:07:14,6973634.0,18.0
2029-01-20 18:41:58+00:00,2029-01-20 18:59:58+00:00,916900923.0,916902003.0,1080.0,False,80 days 18:41:58,6979318.0,18.0
2029-01-20 20:16:52+00:00,2029-01-20 20:34:42+00:00,916906617.0,916907687.0,1070.0,False,80 days 20:16:52,6985012.0,17.833333333333332
2029-01-20 21:51:36+00:00,2029-01-20 22:09:26+00:00,916912301.0,916913371.0,1070.0,False,80 days 21:51:36,6990696.0,17.833333333333332
2029-01-20 23:26:30+00:00,2029-01-20 23:44:20+00:00,916917995.0,916919065.0,1070.0,False,80 days 23:26:30,6996390.0,17.833333333333332
2029-01-21 01:01:14+00:00,2029-01-21 01:19:04+00:00,916923679.0,916924749.0,1070.0,False,81 days 01:01:14,7002074.0,17.833333333333332
2029-01-21 02:35:58+00:00,2029-01-21 02:53:48+00:00,916929363.0,916930433.0,1070.0,False,81 days 02:35:58,7007758.0,17.833333333333332
2029-01-21 04:10:52+00:00,2029-01-21 04:28:42+00:00,916935057.0,916936127.0,1070.0,False,81 days 04:10:52,7013452.0,17.833333333333332
2029-01-21 05:45:36+00:00,2029-01-21 06:03:26+00:00,916940741.0,916941811.0,1070.0,False,81 days 05:45:36,7019136.0,17.833333333333332
2029-01-21 07:20:20+00:00,2029-01-21 07:38:10+00:00,916946425.0,916947495.0,1070.0,False,81 days 07:20:20,7024820.0,17.833333333333332
2029-01-21 08:55:14+00:00,2029-01-21 09:12:54+00:00,916952119.0,916953179.0,1060.0,False,81 days 08:55:14,7030514.0,17.666666666666668
2029-01-21 10:29:58+00:00,2029-01-21 10:47:48+00:00,916957803.0,916958873.0,1070.0,False,81 days 10:29:58,7036198.0,17.833333333333332
2029-01-21 12:04:52+00:00,2029-01-21 12:22:32+00:00,916963497.0,916964557.0,1060.0,False,81 days 12:04:52,7041892.0,17.666666666666668
2029-01-21 13:39:36+00:00,2029-01-21 13:57:16+00:00,916969181.0,916970241.0,1060.0,False,81 days 13:39:36,7047576.0,17.666666666666668
2029-01-21 15:14:20+00:00,2029-01-21 15:32:00+00:00,916974865.0,916975925.0,1060.0,False,81 days 15:14:20,7053260.0,17.666666666666668
2029-01-21 16:49:14+00:00,2029-01-21 17:06:54+00:00,916980559.0,916981619.0,1060.0,False,81 days 16:49:14,7058954.0,17.666666666666668
2029-01-21 18:23:58+00:00,2029-01-21 18:41:38+00:00,916986243.0,916987303.0,1060.0,False,81 days 18:23:58,7064638.0,17.666666666666668
2029-01-21 19:58:42+00:00,2029-01-21 20:16:22+00:00,916991927.0,916992987.0,1060.0,False,81 days 19:58:42,7070322.0,17.666666666666668
2029-01-21 21:33:36+00:00,2029-01-21 21:51:06+00:00,916997621.0,916998671.0,1050.0,False,81 days 21:33:36,7076016.0,17.5
2029-01-21 23:08:20+00:00,2029-01-21 23:26:00+00:00,917003305.0,917004365.0,1060.0,False,81 days 23:08:20,7081700.0,17.666666666666668
2029-01-22 00:43:14+00:00,2029-01-22 01:00:44+00:00,917008999.0,917010049.0,1050.0,False,82 days 00:43:14,7087394.0,17.5
2029-01-22 02:17:58+00:00,2029-01-22 02:35:28+00:00,917014683.0,917015733.0,1050.0,False,82 days 02:17:58,7093078.0,17.5
2029-01-22 03:52:42+00:00,2029-01-22 04:10:12+00:00,917020367.0,917021417.0,1050.0,False,82 days 03:52:42,7098762.0,17.5
2029-01-22 05:27:36+00:00,2029-01-22 05:45:06+00:00,917026061.0,917027111.0,1050.0,False,82 days 05:27:36,7104456.0,17.5
2029-01-22 07:02:20+00:00,2029-01-22 07:19:50+00:00,917031745.0,917032795.0,1050.0,False,82 days 07:02:20,7110140.0,17.5
2029-01-22 08:37:04+00:00,2029-01-22 08:54:34+00:00,917037429.0,917038479.0,1050.0,False,82 days 08:37:04,7115824.0,17.5
2029-01-22 10:11:58+00:00,2029-01-22 10:29:18+00:00,917043123.0,917044163.0,1040.0,False,82 days 10:11:58,7121518.0,17.333333333333332
2029-01-22 11:46:42+00:00,2029-01-22 12:04:12+00:00,917048807.0,917049857.0,1050.0,False,82 days 11:46:42,7127202.0,17.5
2029-01-22 13:21:26+00:00,2029-01-22 13:38:56+00:00,917054491.0,917055541.0,1050.0,False,82 days 13:21:26,7132886.0,17.5
2029-01-22 14:56:20+00:00,2029-01-22 15:13:40+00:00,917060185.0,917061225.0,1040.0,False,82 days 14:56:20,7138580.0,17.333333333333332
2029-01-22 16:31:04+00:00,2029-01-22 16:48:24+00:00,917065869.0,917066909.0,1040.0,False,82 days 16:31:04,7144264.0,17.333333333333332
2029-01-22 18:05:58+00:00,2029-01-22 18:23:18+00:00,917071563.0,917072603.0,1040.0,False,82 days 18:05:58,7149958.0,17.333333333333332
2029-01-22 19:40:42+00:00,2029-01-22 19:58:02+00:00,917077247.0,917078287.0,1040.0,False,82 days 19:40:42,7155642.0,17.333333333333332
2029-01-22 21:15:26+00:00,2029-01-22 21:32:46+00:00,917082931.0,917083971.0,1040.0,False,82 days 21:15:26,7161326.0,17.333333333333332
2029-01-22 22:50:20+00:00,2029-01-22 23:07:30+00:00,917088625.0,917089655.0,1030.0,False,82 days 22:50:20,7167020.0,17.166666666666668
2029-01-23 00:25:04+00:00,2029-01-23 00:42:24+00:00,917094309.0,917095349.0,1040.0,False,83 days 00:25:04,7172704.0,17.333333333333332
2029-01-23 01:59:48+00:00,2029-01-23 02:17:08+00:00,917099993.0,917101033.0,1040.0,False,83 days 01:59:48,7178388.0,17.333333333333332
2029-01-23 03:34:42+00:00,2029-01-23 03:51:52+00:00,917105687.0,917106717.0,1030.0,False,83 days 03:34:42,7184082.0,17.166666666666668
2029-01-23 05:09:26+00:00,2029-01-23 05:26:36+00:00,917111371.0,917112401.0,1030.0,False,83 days 05:09:26,7189766.0,17.166666666666668
2029-01-23 06:44:20+00:00,2029-01-23 07:01:30+00:00,917117065.0,917118095.0,1030.0,False,83 days 06:44:20,7195460.0,17.166666666666668
2029-01-23 08:19:04+00:00,2029-01-23 08:36:14+00:00,917122749.0,917123779.0,1030.0,False,83 days 08:19:04,7201144.0,17.166666666666668
2029-01-23 09:53:48+00:00,2029-01-23 10:10:58+00:00,917128433.0,917129463.0,1030.0,False,83 days 09:53:48,7206828.0,17.166666666666668
2029-01-23 11:28:42+00:00,2029-01-23 11:45:42+00:00,917134127.0,917135147.0,1020.0,False,83 days 11:28:42,7212522.0,17.0
2029-01-23 13:03:26+00:00,2029-01-23 13:20:36+00:00,917139811.0,917140841.0,1030.0,False,83 days 13:03:26,7218206.0,17.166666666666668
2029-01-23 14:38:10+00:00,2029-01-23 14:55:20+00:00,917145495.0,917146525.0,1030.0,False,83 days 14:38:10,7223890.0,17.166666666666668
2029-01-23 16:13:04+00:00,2029-01-23 16:30:04+00:00,917151189.0,917152209.0,1020.0,False,83 days 16:13:04,7229584.0,17.0
2029-01-23 17:47:48+00:00,2029-01-23 18:04:48+00:00,917156873.0,917157893.0,1020.0,False,83 days 17:47:48,7235268.0,17.0
2029-01-23 19:22:42+00:00,2029-01-23 19:39:42+00:00,917162567.0,917163587.0,1020.0,False,83 days 19:22:42,7240962.0,17.0
2029-01-23 20:57:26+00:00,2029-01-23 21:14:26+00:00,917168251.0,917169271.0,1020.0,False,83 days 20:57:26,7246646.0,17.0
2029-01-23 22:32:10+00:00,2029-01-23 22:49:10+00:00,917173935.0,917174955.0,1020.0,False,83 days 22:32:10,7252330.0,17.0
2029-01-24 00:07:04+00:00,2029-01-24 00:23:54+00:00,917179629.0,917180639.0,1010.0,False,84 days 00:07:04,7258024.0,16.833333333333332
2029-01-24 01:41:48+00:00,2029-01-24 01:58:48+00:00,917185313.0,917186333.0,1020.0,False,84 days 01:41:48,7263708.0,17.0
2029-01-24 03:16:32+00:00,2029-01-24 03:33:32+00:00,917190997.0,917192017.0,1020.0,False,84 days 03:16:32,7269392.0,17.0
2029-01-24 04:51:26+00:00,2029-01-24 05:08:16+00:00,917196691.0,917197701.0,1010.0,False,84 days 04:51:26,7275086.0,16.833333333333332
2029-01-24 06:26:10+00:00,2029-01-24 06:43:00+00:00,917202375.0,917203385.0,1010.0,False,84 days 06:26:10,7280770.0,16.833333333333332
2029-01-24 08:01:04+00:00,2029-01-24 08:17:54+00:00,917208069.0,917209079.0,1010.0,False,84 days 08:01:04,7286464.0,16.833333333333332
2029-01-24 09:35:48+00:00,2029-01-24 09:52:38+00:00,917213753.0,917214763.0,1010.0,False,84 days 09:35:48,7292148.0,16.833333333333332
2029-01-24 11:10:32+00:00,2029-01-24 11:27:22+00:00,917219437.0,917220447.0,1010.0,False,84 days 11:10:32,7297832.0,16.833333333333332
2029-01-24 12:45:26+00:00,2029-01-24 13:02:06+00:00,917225131.0,917226131.0,1000.0,False,84 days 12:45:26,7303526.0,16.666666666666668
2029-01-24 14:20:10+00:00,2029-01-24 14:37:00+00:00,917230815.0,917231825.0,1010.0,False,84 days 14:20:10,7309210.0,16.833333333333332
2029-01-24 15:54:54+00:00,2029-01-24 16:11:44+00:00,917236499.0,917237509.0,1010.0,False,84 days 15:54:54,7314894.0,16.833333333333332
2029-01-24 17:29:48+00:00,2029-01-24 17:46:28+00:00,917242193.0,917243193.0,1000.0,False,84 days 17:29:48,7320588.0,16.666666666666668
2029-01-24 19:04:32+00:00,2029-01-24 19:21:12+00:00,917247877.0,917248877.0,1000.0,False,84 days 19:04:32,7326272.0,16.666666666666668
2029-01-24 20:39:16+00:00,2029-01-24 20:55:56+00:00,917253561.0,917254561.0,1000.0,False,84 days 20:39:16,7331956.0,16.666666666666668
2029-01-24 22:14:10+00:00,2029-01-24 22:30:50+00:00,917259255.0,917260255.0,1000.0,False,84 days 22:14:10,7337650.0,16.666666666666668
2029-01-24 23:48:54+00:00,2029-01-25 00:05:34+00:00,917264939.0,917265939.0,1000.0,False,84 days 23:48:54,7343334.0,16.666666666666668
2029-01-25 01:23:48+00:00,2029-01-25 01:40:18+00:00,917270633.0,917271623.0,990.0,False,85 days 01:23:48,7349028.0,16.5
2029-01-25 02:58:32+00:00,2029-01-25 03:15:02+00:00,917276317.0,917277307.0,990.0,False,85 days 02:58:32,7354712.0,16.5
2029-01-25 04:33:16+00:00,2029-01-25 04:49:56+00:00,917282001.0,917283001.0,1000.0,False,85 days 04:33:16,7360396.0,16.666666666666668
2029-01-25 06:08:10+00:00,2029-01-25 06:24:40+00:00,917287695.0,917288685.0,990.0,False,85 days 06:08:10,7366090.0,16.5
2029-01-25 07:42:54+00:00,2029-01-25 07:59:24+00:00,917293379.0,917294369.0,990.0,False,85 days 07:42:54,7371774.0,16.5
2029-01-25 09:17:38+00:00,2029-01-25 09:34:08+00:00,917299063.0,917300053.0,990.0,False,85 days 09:17:38,7377458.0,16.5
2029-01-25 10:52:32+00:00,2029-01-25 11:09:02+00:00,917304757.0,917305747.0,990.0,False,85 days 10:52:32,7383152.0,16.5
2029-01-25 12:27:16+00:00,2029-01-25 12:43:46+00:00,917310441.0,917311431.0,990.0,False,85 days 12:27:16,7388836.0,16.5
