,start,end,duration,timedelta,seconds
2368,2024-01-05 01:27:17+00:00,2024-01-05 01:27:18+00:00,1.0,2 days 13:25:19,221119.0
2369,2024-01-05 01:28:16+00:00,2024-01-05 01:28:18+00:00,2.0,2 days 13:26:18,221178.0
2370,2024-01-05 01:29:16+00:00,2024-01-05 01:29:17+00:00,1.0,2 days 13:27:18,221238.0
2371,2024-01-05 01:30:15+00:00,2024-01-05 01:30:17+00:00,2.0,2 days 13:28:17,221297.0
2372,2024-01-05 01:31:15+00:00,2024-01-05 01:31:17+00:00,2.0,2 days 13:29:17,221357.0
2373,2024-01-05 01:32:14+00:00,2024-01-05 01:32:16+00:00,2.0,2 days 13:30:16,221416.0
2375,2024-01-05 01:33:14+00:00,2024-01-05 01:33:16+00:00,2.0,2 days 13:31:16,221476.0
2376,2024-01-05 01:34:08+00:00,2024-01-05 01:34:09+00:00,1.0,2 days 13:32:10,221530.0
2377,2024-01-05 01:34:14+00:00,2024-01-05 01:34:16+00:00,2.0,2 days 13:32:16,221536.0
2379,2024-01-05 01:35:13+00:00,2024-01-05 01:35:15+00:00,2.0,2 days 13:33:15,221595.0
2380,2024-01-05 01:36:07+00:00,2024-01-05 01:36:08+00:00,1.0,2 days 13:34:09,221649.0
2381,2024-01-05 01:36:13+00:00,2024-01-05 01:36:15+00:00,2.0,2 days 13:34:15,221655.0
2382,2024-01-05 01:37:07+00:00,2024-01-05 01:37:08+00:00,1.0,2 days 13:35:09,221709.0
2383,2024-01-05 01:37:12+00:00,2024-01-05 01:37:15+00:00,3.0,2 days 13:35:14,221714.0
2384,2024-01-05 01:38:06+00:00,2024-01-05 01:38:07+00:00,1.0,2 days 13:36:08,221768.0
2385,2024-01-05 01:38:12+00:00,2024-01-05 01:38:14+00:00,2.0,2 days 13:36:14,221774.0
2386,2024-01-05 01:39:06+00:00,2024-01-05 01:39:07+00:00,1.0,2 days 13:37:08,221828.0
2387,2024-01-05 01:39:12+00:00,2024-01-05 01:39:14+00:00,2.0,2 days 13:37:14,221834.0
2389,2024-01-05 01:40:11+00:00,2024-01-05 01:40:13+00:00,2.0,2 days 13:38:13,221893.0
2390,2024-01-05 01:41:05+00:00,2024-01-05 01:41:06+00:00,1.0,2 days 13:39:07,221947.0
2391,2024-01-05 01:42:05+00:00,2024-01-05 01:42:06+00:00,1.0,2 days 13:40:07,222007.0
2392,2024-01-05 01:43:04+00:00,2024-01-05 01:43:05+00:00,1.0,2 days 13:41:06,222066.0
2393,2024-01-05 01:44:04+00:00,2024-01-05 01:44:05+00:00,1.0,2 days 13:42:06,222126.0
2395,2024-01-05 01:46:03+00:00,2024-01-05 01:46:04+00:00,1.0,2 days 13:44:05,222245.0
2397,2024-01-05 02:06:28+00:00,2024-01-05 02:06:30+00:00,2.0,2 days 14:04:30,223470.0
2398,2024-01-05 02:07:28+00:00,2024-01-05 02:07:29+00:00,1.0,2 days 14:05:30,223530.0
2399,2024-01-05 02:08:28+00:00,2024-01-05 02:08:29+00:00,1.0,2 days 14:06:30,223590.0
2401,2024-01-05 02:10:27+00:00,2024-01-05 02:10:28+00:00,1.0,2 days 14:08:29,223709.0
2402,2024-01-05 02:31:58+00:00,2024-01-05 02:32:00+00:00,2.0,2 days 14:30:00,225000.0
2403,2024-01-05 02:32:57+00:00,2024-01-05 02:33:00+00:00,3.0,2 days 14:30:59,225059.0
2404,2024-01-05 02:33:57+00:00,2024-01-05 02:33:59+00:00,2.0,2 days 14:31:59,225119.0
2405,2024-01-05 02:34:57+00:00,2024-01-05 02:34:59+00:00,2.0,2 days 14:32:59,225179.0
2406,2024-01-05 02:35:56+00:00,2024-01-05 02:35:59+00:00,3.0,2 days 14:33:58,225238.0
2407,2024-01-05 02:36:56+00:00,2024-01-05 02:36:58+00:00,2.0,2 days 14:34:58,225298.0
2408,2024-01-05 02:37:56+00:00,2024-01-05 02:37:58+00:00,2.0,2 days 14:35:58,225358.0
2409,2024-01-05 02:38:55+00:00,2024-01-05 02:38:58+00:00,3.0,2 days 14:36:57,225417.0
2410,2024-01-05 02:39:51+00:00,2024-01-05 02:39:52+00:00,1.0,2 days 14:37:53,225473.0
2411,2024-01-05 02:39:55+00:00,2024-01-05 02:39:57+00:00,2.0,2 days 14:37:57,225477.0
2412,2024-01-05 02:40:51+00:00,2024-01-05 02:40:52+00:00,1.0,2 days 14:38:53,225533.0
2413,2024-01-05 02:40:55+00:00,2024-01-05 02:40:57+00:00,2.0,2 days 14:38:57,225537.0
2414,2024-01-05 02:41:51+00:00,2024-01-05 02:41:57+00:00,6.0,2 days 14:39:53,225593.0
2415,2024-01-05 02:42:51+00:00,2024-01-05 02:42:56+00:00,5.0,2 days 14:40:53,225653.0
2416,2024-01-05 02:43:52+00:00,2024-01-05 02:43:56+00:00,4.0,2 days 14:41:54,225714.0
2418,2024-01-05 03:03:16+00:00,2024-01-05 03:03:17+00:00,1.0,2 days 15:01:18,226878.0
2419,2024-01-05 03:04:15+00:00,2024-01-05 03:04:17+00:00,2.0,2 days 15:02:17,226937.0
2420,2024-01-05 03:05:15+00:00,2024-01-05 03:05:16+00:00,1.0,2 days 15:03:17,226997.0
2421,2024-01-05 03:06:15+00:00,2024-01-05 03:06:16+00:00,1.0,2 days 15:04:17,227057.0
2422,2024-01-05 03:07:14+00:00,2024-01-05 03:07:16+00:00,2.0,2 days 15:05:16,227116.0
2423,2024-01-05 03:08:14+00:00,2024-01-05 03:08:15+00:00,1.0,2 days 15:06:16,227176.0
2424,2024-01-05 03:09:13+00:00,2024-01-05 03:09:15+00:00,2.0,2 days 15:07:15,227235.0
2425,2024-01-05 03:10:13+00:00,2024-01-05 03:10:15+00:00,2.0,2 days 15:08:15,227295.0
2426,2024-01-05 03:11:13+00:00,2024-01-05 03:11:14+00:00,1.0,2 days 15:09:15,227355.0
2427,2024-01-05 03:12:12+00:00,2024-01-05 03:12:14+00:00,2.0,2 days 15:10:14,227414.0
2428,2024-01-05 03:13:12+00:00,2024-01-05 03:13:14+00:00,2.0,2 days 15:11:14,227474.0
2435,2024-01-05 03:41:37+00:00,2024-01-05 03:41:38+00:00,1.0,2 days 15:39:39,229179.0
2436,2024-01-05 03:42:28+00:00,2024-01-05 03:42:30+00:00,2.0,2 days 15:40:30,229230.0
2437,2024-01-05 03:43:28+00:00,2024-01-05 03:43:30+00:00,2.0,2 days 15:41:30,229290.0
2438,2024-01-05 03:44:28+00:00,2024-01-05 03:44:30+00:00,2.0,2 days 15:42:30,229350.0
2439,2024-01-05 03:45:23+00:00,2024-01-05 03:45:24+00:00,1.0,2 days 15:43:25,229405.0
2440,2024-01-05 03:45:28+00:00,2024-01-05 03:45:30+00:00,2.0,2 days 15:43:30,229410.0
2441,2024-01-05 03:46:22+00:00,2024-01-05 03:46:24+00:00,2.0,2 days 15:44:24,229464.0
2442,2024-01-05 03:46:28+00:00,2024-01-05 03:46:30+00:00,2.0,2 days 15:44:30,229470.0
2443,2024-01-05 03:47:22+00:00,2024-01-05 03:47:24+00:00,2.0,2 days 15:45:24,229524.0
2444,2024-01-05 03:47:28+00:00,2024-01-05 03:47:30+00:00,2.0,2 days 15:45:30,229530.0
2445,2024-01-05 03:48:22+00:00,2024-01-05 03:48:24+00:00,2.0,2 days 15:46:24,229584.0
2446,2024-01-05 03:49:22+00:00,2024-01-05 03:49:23+00:00,1.0,2 days 15:47:24,229644.0
2447,2024-01-05 03:50:22+00:00,2024-01-05 03:50:23+00:00,1.0,2 days 15:48:24,229704.0
2448,2024-01-05 03:51:22+00:00,2024-01-05 03:51:23+00:00,1.0,2 days 15:49:24,229764.0
2449,2024-01-05 03:52:12+00:00,2024-01-05 03:52:14+00:00,2.0,2 days 15:50:14,229814.0
2450,2024-01-05 03:52:21+00:00,2024-01-05 03:52:23+00:00,2.0,2 days 15:50:23,229823.0
2451,2024-01-05 03:53:12+00:00,2024-01-05 03:53:14+00:00,2.0,2 days 15:51:14,229874.0
2452,2024-01-05 03:54:11+00:00,2024-01-05 03:54:12+00:00,1.0,2 days 15:52:13,229933.0
2454,2024-01-05 03:56:10+00:00,2024-01-05 03:56:11+00:00,1.0,2 days 15:54:12,230052.0
2455,2024-01-05 03:57:10+00:00,2024-01-05 03:57:11+00:00,1.0,2 days 15:55:12,230112.0
2457,2024-01-05 03:59:09+00:00,2024-01-05 03:59:10+00:00,1.0,2 days 15:57:11,230231.0
2458,2024-01-05 04:00:09+00:00,2024-01-05 04:00:10+00:00,1.0,2 days 15:58:11,230291.0
2459,2024-01-05 04:01:08+00:00,2024-01-05 04:01:09+00:00,1.0,2 days 15:59:10,230350.0
2460,2024-01-05 04:02:08+00:00,2024-01-05 04:02:09+00:00,1.0,2 days 16:00:10,230410.0
2462,2024-01-05 04:04:07+00:00,2024-01-05 04:04:08+00:00,1.0,2 days 16:02:09,230529.0
2469,2024-01-05 04:26:31+00:00,2024-01-05 04:26:34+00:00,3.0,2 days 16:24:33,231873.0
2470,2024-01-05 04:27:31+00:00,2024-01-05 04:27:33+00:00,2.0,2 days 16:25:33,231933.0
2471,2024-01-05 04:28:31+00:00,2024-01-05 04:28:33+00:00,2.0,2 days 16:26:33,231993.0
2472,2024-01-05 04:29:31+00:00,2024-01-05 04:29:32+00:00,1.0,2 days 16:27:33,232053.0
2473,2024-01-05 04:30:30+00:00,2024-01-05 04:30:32+00:00,2.0,2 days 16:28:32,232112.0
2474,2024-01-05 04:31:23+00:00,2024-01-05 04:31:25+00:00,2.0,2 days 16:29:25,232165.0
2475,2024-01-05 04:31:30+00:00,2024-01-05 04:31:31+00:00,1.0,2 days 16:29:32,232172.0
2476,2024-01-05 04:32:22+00:00,2024-01-05 04:32:25+00:00,3.0,2 days 16:30:24,232224.0
2477,2024-01-05 04:32:30+00:00,2024-01-05 04:32:31+00:00,1.0,2 days 16:30:32,232232.0
2478,2024-01-05 04:33:22+00:00,2024-01-05 04:33:24+00:00,2.0,2 days 16:31:24,232284.0
2479,2024-01-05 04:33:29+00:00,2024-01-05 04:33:31+00:00,2.0,2 days 16:31:31,232291.0
2480,2024-01-05 04:34:22+00:00,2024-01-05 04:34:24+00:00,2.0,2 days 16:32:24,232344.0
2481,2024-01-05 04:34:29+00:00,2024-01-05 04:34:30+00:00,1.0,2 days 16:32:31,232351.0
2482,2024-01-05 04:35:21+00:00,2024-01-05 04:35:23+00:00,2.0,2 days 16:33:23,232403.0
2483,2024-01-05 04:35:29+00:00,2024-01-05 04:35:30+00:00,1.0,2 days 16:33:31,232411.0
2484,2024-01-05 04:36:21+00:00,2024-01-05 04:36:23+00:00,2.0,2 days 16:34:23,232463.0
2486,2024-01-05 04:37:20+00:00,2024-01-05 04:37:23+00:00,3.0,2 days 16:35:22,232522.0
2488,2024-01-05 04:38:20+00:00,2024-01-05 04:38:22+00:00,2.0,2 days 16:36:22,232582.0
2489,2024-01-05 04:39:20+00:00,2024-01-05 04:39:22+00:00,2.0,2 days 16:37:22,232642.0
2490,2024-01-05 04:40:19+00:00,2024-01-05 04:40:22+00:00,3.0,2 days 16:38:21,232701.0
2491,2024-01-05 04:41:19+00:00,2024-01-05 04:41:21+00:00,2.0,2 days 16:39:21,232761.0
2492,2024-01-05 04:42:19+00:00,2024-01-05 04:42:21+00:00,2.0,2 days 16:40:21,232821.0
2493,2024-01-05 04:43:18+00:00,2024-01-05 04:43:20+00:00,2.0,2 days 16:41:20,232880.0
2494,2024-01-05 04:44:18+00:00,2024-01-05 04:44:20+00:00,2.0,2 days 16:42:20,232940.0
2495,2024-01-05 05:10:37+00:00,2024-01-05 05:10:39+00:00,2.0,2 days 17:08:39,234519.0
2497,2024-01-05 05:12:37+00:00,2024-01-05 05:12:38+00:00,1.0,2 days 17:10:39,234639.0
2500,2024-01-05 05:15:30+00:00,2024-01-05 05:15:31+00:00,1.0,2 days 17:13:32,234812.0
2501,2024-01-05 05:16:29+00:00,2024-01-05 05:16:31+00:00,2.0,2 days 17:14:31,234871.0
2502,2024-01-05 05:17:29+00:00,2024-01-05 05:17:30+00:00,1.0,2 days 17:15:31,234931.0
2503,2024-01-05 05:18:29+00:00,2024-01-05 05:18:30+00:00,1.0,2 days 17:16:31,234991.0
2505,2024-01-05 05:20:28+00:00,2024-01-05 05:20:29+00:00,1.0,2 days 17:18:30,235110.0
2508,2024-01-05 05:53:53+00:00,2024-01-05 05:53:54+00:00,1.0,2 days 17:51:55,237115.0
2509,2024-01-05 05:58:36+00:00,2024-01-05 05:58:38+00:00,2.0,2 days 17:56:38,237398.0
2510,2024-01-05 05:59:36+00:00,2024-01-05 05:59:38+00:00,2.0,2 days 17:57:38,237458.0
2511,2024-01-05 06:00:36+00:00,2024-01-05 06:00:38+00:00,2.0,2 days 17:58:38,237518.0
2512,2024-01-05 06:01:36+00:00,2024-01-05 06:01:38+00:00,2.0,2 days 17:59:38,237578.0
2513,2024-01-05 06:02:36+00:00,2024-01-05 06:02:38+00:00,2.0,2 days 18:00:38,237638.0
2514,2024-01-05 06:03:36+00:00,2024-01-05 06:03:38+00:00,2.0,2 days 18:01:38,237698.0
2515,2024-01-05 06:04:35+00:00,2024-01-05 06:04:38+00:00,3.0,2 days 18:02:37,237757.0
2516,2024-01-05 06:05:26+00:00,2024-01-05 06:05:28+00:00,2.0,2 days 18:03:28,237808.0
2517,2024-01-05 06:05:35+00:00,2024-01-05 06:05:36+00:00,1.0,2 days 18:03:37,237817.0
2518,2024-01-05 06:06:25+00:00,2024-01-05 06:06:28+00:00,3.0,2 days 18:04:27,237867.0
2519,2024-01-05 06:07:24+00:00,2024-01-05 06:07:28+00:00,4.0,2 days 18:05:26,237926.0
2520,2024-01-05 06:08:24+00:00,2024-01-05 06:08:28+00:00,4.0,2 days 18:06:26,237986.0
2521,2024-01-05 06:09:24+00:00,2024-01-05 06:09:28+00:00,4.0,2 days 18:07:26,238046.0
2522,2024-01-05 06:10:24+00:00,2024-01-05 06:10:26+00:00,2.0,2 days 18:08:26,238106.0
2524,2024-01-05 06:11:24+00:00,2024-01-05 06:11:25+00:00,1.0,2 days 18:09:26,238166.0
2526,2024-01-05 06:12:23+00:00,2024-01-05 06:12:25+00:00,2.0,2 days 18:10:25,238225.0
2527,2024-01-05 06:13:15+00:00,2024-01-05 06:13:16+00:00,1.0,2 days 18:11:17,238277.0
2528,2024-01-05 06:13:23+00:00,2024-01-05 06:13:25+00:00,2.0,2 days 18:11:25,238285.0
2529,2024-01-05 06:14:15+00:00,2024-01-05 06:14:16+00:00,1.0,2 days 18:12:17,238337.0
2530,2024-01-05 06:15:14+00:00,2024-01-05 06:15:15+00:00,1.0,2 days 18:13:16,238396.0
2531,2024-01-05 06:16:14+00:00,2024-01-05 06:16:15+00:00,1.0,2 days 18:14:16,238456.0
2532,2024-01-05 06:17:13+00:00,2024-01-05 06:17:15+00:00,2.0,2 days 18:15:15,238515.0
2533,2024-01-05 06:18:13+00:00,2024-01-05 06:18:14+00:00,1.0,2 days 18:16:15,238575.0
2534,2024-01-05 06:19:13+00:00,2024-01-05 06:19:14+00:00,1.0,2 days 18:17:15,238635.0
2535,2024-01-05 06:20:12+00:00,2024-01-05 06:20:14+00:00,2.0,2 days 18:18:14,238694.0
2536,2024-01-05 06:21:12+00:00,2024-01-05 06:21:13+00:00,1.0,2 days 18:19:14,238754.0
2537,2024-01-05 06:22:11+00:00,2024-01-05 06:22:13+00:00,2.0,2 days 18:20:13,238813.0
2538,2024-01-05 06:23:11+00:00,2024-01-05 06:23:13+00:00,2.0,2 days 18:21:13,238873.0
2539,2024-01-05 06:24:11+00:00,2024-01-05 06:24:12+00:00,1.0,2 days 18:22:13,238933.0
2540,2024-01-05 06:25:10+00:00,2024-01-05 06:25:12+00:00,2.0,2 days 18:23:12,238992.0
2541,2024-01-05 06:26:10+00:00,2024-01-05 06:26:11+00:00,1.0,2 days 18:24:12,239052.0
2542,2024-01-05 06:27:09+00:00,2024-01-05 06:27:11+00:00,2.0,2 days 18:25:11,239111.0
2544,2024-01-05 06:34:55+00:00,2024-01-05 06:34:56+00:00,1.0,2 days 18:32:57,239577.0
2545,2024-01-05 06:35:55+00:00,2024-01-05 06:35:57+00:00,2.0,2 days 18:33:57,239637.0
2546,2024-01-05 06:36:51+00:00,2024-01-05 06:36:52+00:00,1.0,2 days 18:34:53,239693.0
2547,2024-01-05 06:36:55+00:00,2024-01-05 06:36:57+00:00,2.0,2 days 18:34:57,239697.0
2548,2024-01-05 06:37:51+00:00,2024-01-05 06:37:52+00:00,1.0,2 days 18:35:53,239753.0
2549,2024-01-05 06:37:55+00:00,2024-01-05 06:37:57+00:00,2.0,2 days 18:35:57,239757.0
2550,2024-01-05 06:38:50+00:00,2024-01-05 06:38:52+00:00,2.0,2 days 18:36:52,239812.0
2551,2024-01-05 06:38:55+00:00,2024-01-05 06:38:58+00:00,3.0,2 days 18:36:57,239817.0
2552,2024-01-05 06:39:50+00:00,2024-01-05 06:39:51+00:00,1.0,2 days 18:37:52,239872.0
2553,2024-01-05 06:39:55+00:00,2024-01-05 06:39:57+00:00,2.0,2 days 18:37:57,239877.0
2554,2024-01-05 06:40:50+00:00,2024-01-05 06:40:51+00:00,1.0,2 days 18:38:52,239932.0
2555,2024-01-05 06:41:50+00:00,2024-01-05 06:41:51+00:00,1.0,2 days 18:39:52,239992.0
2556,2024-01-05 06:42:49+00:00,2024-01-05 06:42:51+00:00,2.0,2 days 18:40:51,240051.0
2557,2024-01-05 06:43:49+00:00,2024-01-05 06:43:51+00:00,2.0,2 days 18:41:51,240111.0
2558,2024-01-05 06:44:49+00:00,2024-01-05 06:44:50+00:00,1.0,2 days 18:42:51,240171.0
2559,2024-01-05 06:54:22+00:00,2024-01-05 06:54:24+00:00,2.0,2 days 18:52:24,240744.0
2560,2024-01-05 06:55:21+00:00,2024-01-05 06:55:23+00:00,2.0,2 days 18:53:23,240803.0
2561,2024-01-05 06:56:21+00:00,2024-01-05 06:56:23+00:00,2.0,2 days 18:54:23,240863.0
2562,2024-01-05 06:57:21+00:00,2024-01-05 06:57:23+00:00,2.0,2 days 18:55:23,240923.0
2563,2024-01-05 06:58:20+00:00,2024-01-05 06:58:22+00:00,2.0,2 days 18:56:22,240982.0
2564,2024-01-05 06:59:20+00:00,2024-01-05 06:59:22+00:00,2.0,2 days 18:57:22,241042.0
2565,2024-01-05 07:00:19+00:00,2024-01-05 07:00:22+00:00,3.0,2 days 18:58:21,241101.0
2566,2024-01-05 07:01:13+00:00,2024-01-05 07:01:15+00:00,2.0,2 days 18:59:15,241155.0
2567,2024-01-05 07:01:19+00:00,2024-01-05 07:01:21+00:00,2.0,2 days 18:59:21,241161.0
2568,2024-01-05 07:02:13+00:00,2024-01-05 07:02:15+00:00,2.0,2 days 19:00:15,241215.0
2569,2024-01-05 07:02:19+00:00,2024-01-05 07:02:21+00:00,2.0,2 days 19:00:21,241221.0
2570,2024-01-05 07:03:13+00:00,2024-01-05 07:03:14+00:00,1.0,2 days 19:01:15,241275.0
2571,2024-01-05 07:03:18+00:00,2024-01-05 07:03:20+00:00,2.0,2 days 19:01:20,241280.0
2572,2024-01-05 07:04:12+00:00,2024-01-05 07:04:16+00:00,4.0,2 days 19:02:14,241334.0
2573,2024-01-05 07:04:18+00:00,2024-01-05 07:04:20+00:00,2.0,2 days 19:02:20,241340.0
2574,2024-01-05 07:05:12+00:00,2024-01-05 07:05:20+00:00,8.0,2 days 19:03:14,241394.0
2575,2024-01-05 07:06:11+00:00,2024-01-05 07:06:13+00:00,2.0,2 days 19:04:13,241453.0
2576,2024-01-05 07:06:15+00:00,2024-01-05 07:06:19+00:00,4.0,2 days 19:04:17,241457.0
2577,2024-01-05 07:07:11+00:00,2024-01-05 07:07:13+00:00,2.0,2 days 19:05:13,241513.0
2578,2024-01-05 07:07:15+00:00,2024-01-05 07:07:19+00:00,4.0,2 days 19:05:17,241517.0
2579,2024-01-05 07:08:10+00:00,2024-01-05 07:08:12+00:00,2.0,2 days 19:06:12,241572.0
2580,2024-01-05 07:09:10+00:00,2024-01-05 07:09:12+00:00,2.0,2 days 19:07:12,241632.0
2581,2024-01-05 07:10:10+00:00,2024-01-05 07:10:12+00:00,2.0,2 days 19:08:12,241692.0
2582,2024-01-05 07:11:09+00:00,2024-01-05 07:11:11+00:00,2.0,2 days 19:09:11,241751.0
2583,2024-01-05 07:12:09+00:00,2024-01-05 07:12:11+00:00,2.0,2 days 19:10:11,241811.0
2584,2024-01-05 07:13:08+00:00,2024-01-05 07:13:10+00:00,2.0,2 days 19:11:10,241870.0
2585,2024-01-05 07:14:08+00:00,2024-01-05 07:14:10+00:00,2.0,2 days 19:12:10,241930.0
2586,2024-01-05 07:15:08+00:00,2024-01-05 07:15:10+00:00,2.0,2 days 19:13:10,241990.0
2587,2024-01-05 07:16:07+00:00,2024-01-05 07:16:09+00:00,2.0,2 days 19:14:09,242049.0
2588,2024-01-05 07:17:57+00:00,2024-01-05 07:17:59+00:00,2.0,2 days 19:15:59,242159.0
2589,2024-01-05 07:18:56+00:00,2024-01-05 07:18:58+00:00,2.0,2 days 19:16:58,242218.0
2590,2024-01-05 07:19:56+00:00,2024-01-05 07:19:58+00:00,2.0,2 days 19:17:58,242278.0
2591,2024-01-05 07:20:56+00:00,2024-01-05 07:20:58+00:00,2.0,2 days 19:18:58,242338.0
2592,2024-01-05 07:21:55+00:00,2024-01-05 07:21:57+00:00,2.0,2 days 19:19:57,242397.0
2593,2024-01-05 07:22:55+00:00,2024-01-05 07:22:57+00:00,2.0,2 days 19:20:57,242457.0
2594,2024-01-05 07:23:55+00:00,2024-01-05 07:23:57+00:00,2.0,2 days 19:21:57,242517.0
2595,2024-01-05 07:24:54+00:00,2024-01-05 07:24:56+00:00,2.0,2 days 19:22:56,242576.0
2596,2024-01-05 07:25:54+00:00,2024-01-05 07:25:56+00:00,2.0,2 days 19:23:56,242636.0
2597,2024-01-05 07:26:54+00:00,2024-01-05 07:26:56+00:00,2.0,2 days 19:24:56,242696.0
2598,2024-01-05 07:27:53+00:00,2024-01-05 07:27:55+00:00,2.0,2 days 19:25:55,242755.0
2599,2024-01-05 07:28:53+00:00,2024-01-05 07:28:55+00:00,2.0,2 days 19:26:55,242815.0
2600,2024-01-05 07:33:38+00:00,2024-01-05 07:33:40+00:00,2.0,2 days 19:31:40,243100.0
2601,2024-01-05 07:34:38+00:00,2024-01-05 07:34:40+00:00,2.0,2 days 19:32:40,243160.0
2602,2024-01-05 07:35:39+00:00,2024-01-05 07:35:41+00:00,2.0,2 days 19:33:41,243221.0
2603,2024-01-05 07:36:39+00:00,2024-01-05 07:36:41+00:00,2.0,2 days 19:34:41,243281.0
2604,2024-01-05 07:47:18+00:00,2024-01-05 07:47:20+00:00,2.0,2 days 19:45:20,243920.0
2605,2024-01-05 07:48:13+00:00,2024-01-05 07:48:15+00:00,2.0,2 days 19:46:15,243975.0
2606,2024-01-05 07:48:18+00:00,2024-01-05 07:48:20+00:00,2.0,2 days 19:46:20,243980.0
2607,2024-01-05 07:49:13+00:00,2024-01-05 07:49:15+00:00,2.0,2 days 19:47:15,244035.0
2608,2024-01-05 07:49:18+00:00,2024-01-05 07:49:21+00:00,3.0,2 days 19:47:20,244040.0
2609,2024-01-05 07:50:13+00:00,2024-01-05 07:50:14+00:00,1.0,2 days 19:48:15,244095.0
2610,2024-01-05 07:50:19+00:00,2024-01-05 07:50:21+00:00,2.0,2 days 19:48:21,244101.0
2611,2024-01-05 07:51:12+00:00,2024-01-05 07:51:14+00:00,2.0,2 days 19:49:14,244154.0
2612,2024-01-05 07:51:20+00:00,2024-01-05 07:51:21+00:00,1.0,2 days 19:49:22,244162.0
2613,2024-01-05 07:52:12+00:00,2024-01-05 07:52:14+00:00,2.0,2 days 19:50:14,244214.0
2614,2024-01-05 07:53:12+00:00,2024-01-05 07:53:13+00:00,1.0,2 days 19:51:14,244274.0
2615,2024-01-05 07:54:12+00:00,2024-01-05 07:54:13+00:00,1.0,2 days 19:52:14,244334.0
2616,2024-01-05 07:55:11+00:00,2024-01-05 07:55:13+00:00,2.0,2 days 19:53:13,244393.0
2617,2024-01-05 07:56:11+00:00,2024-01-05 07:56:12+00:00,1.0,2 days 19:54:13,244453.0
2618,2024-01-05 07:57:11+00:00,2024-01-05 07:57:12+00:00,1.0,2 days 19:55:13,244513.0
2619,2024-01-05 07:58:10+00:00,2024-01-05 07:58:11+00:00,1.0,2 days 19:56:12,244572.0
2620,2024-01-05 07:59:10+00:00,2024-01-05 07:59:11+00:00,1.0,2 days 19:57:12,244632.0
2623,2024-01-05 08:30:20+00:00,2024-01-05 08:30:22+00:00,2.0,2 days 20:28:22,246502.0
2624,2024-01-05 08:31:21+00:00,2024-01-05 08:31:22+00:00,1.0,2 days 20:29:23,246563.0
2625,2024-01-05 08:32:21+00:00,2024-01-05 08:32:22+00:00,1.0,2 days 20:30:23,246623.0
2627,2024-01-05 09:00:56+00:00,2024-01-05 09:00:57+00:00,1.0,2 days 20:58:58,248338.0
2628,2024-01-05 09:01:56+00:00,2024-01-05 09:01:58+00:00,2.0,2 days 20:59:58,248398.0
2629,2024-01-05 09:10:36+00:00,2024-01-05 09:10:37+00:00,1.0,2 days 21:08:38,248918.0
2635,2024-01-05 09:16:33+00:00,2024-01-05 09:16:35+00:00,2.0,2 days 21:14:35,249275.0
2636,2024-01-05 09:17:33+00:00,2024-01-05 09:17:35+00:00,2.0,2 days 21:15:35,249335.0
2637,2024-01-05 09:20:17+00:00,2024-01-05 09:20:19+00:00,2.0,2 days 21:18:19,249499.0
2638,2024-01-05 09:21:17+00:00,2024-01-05 09:21:18+00:00,1.0,2 days 21:19:19,249559.0
2639,2024-01-05 09:22:16+00:00,2024-01-05 09:22:18+00:00,2.0,2 days 21:20:18,249618.0
2640,2024-01-05 09:23:16+00:00,2024-01-05 09:23:18+00:00,2.0,2 days 21:21:18,249678.0
2641,2024-01-05 09:24:15+00:00,2024-01-05 09:24:17+00:00,2.0,2 days 21:22:17,249737.0
2642,2024-01-05 09:25:15+00:00,2024-01-05 09:25:17+00:00,2.0,2 days 21:23:17,249797.0
2643,2024-01-05 09:26:15+00:00,2024-01-05 09:26:17+00:00,2.0,2 days 21:24:17,249857.0
2644,2024-01-05 09:27:14+00:00,2024-01-05 09:27:16+00:00,2.0,2 days 21:25:16,249916.0
2645,2024-01-05 09:28:14+00:00,2024-01-05 09:28:16+00:00,2.0,2 days 21:26:16,249976.0
2646,2024-01-05 09:29:13+00:00,2024-01-05 09:29:16+00:00,3.0,2 days 21:27:15,250035.0
2647,2024-01-05 09:30:13+00:00,2024-01-05 09:30:15+00:00,2.0,2 days 21:28:15,250095.0
2648,2024-01-05 09:31:13+00:00,2024-01-05 09:31:15+00:00,2.0,2 days 21:29:15,250155.0
2649,2024-01-05 09:32:12+00:00,2024-01-05 09:32:14+00:00,2.0,2 days 21:30:14,250214.0
2650,2024-01-05 09:33:12+00:00,2024-01-05 09:33:14+00:00,2.0,2 days 21:31:14,250274.0
2651,2024-01-05 09:34:11+00:00,2024-01-05 09:34:14+00:00,3.0,2 days 21:32:13,250333.0
2652,2024-01-05 09:45:50+00:00,2024-01-05 09:45:52+00:00,2.0,2 days 21:43:52,251032.0
2653,2024-01-05 09:46:50+00:00,2024-01-05 09:46:52+00:00,2.0,2 days 21:44:52,251092.0
2654,2024-01-05 09:47:50+00:00,2024-01-05 09:47:52+00:00,2.0,2 days 21:45:52,251152.0
2655,2024-01-05 09:48:49+00:00,2024-01-05 09:48:52+00:00,3.0,2 days 21:46:51,251211.0
2656,2024-01-05 09:49:49+00:00,2024-01-05 09:49:52+00:00,3.0,2 days 21:47:51,251271.0
2657,2024-01-05 09:50:49+00:00,2024-01-05 09:50:51+00:00,2.0,2 days 21:48:51,251331.0
